Operacao,Ocupacao
962,99
963,98
964,97
965,98
966,99
967,100
968,99
969,100
970,99
971,98
972,99
973,98
974,99
975,100
976,99
977,98
978,99
979,100
980,99
981,100
982,99
983,98
984,97
985,96
986,97
987,96
988,97
989,98
990,99
991,100
992,99
993,98
994,97
995,96
996,95
997,94
998,93
999,92
1000,91
1001,90
1002,89
1003,88
1004,87
1005,86
1006,85
1007,84
1008,83
1009,82
1010,81
1011,80
1012,79
1013,78
1014,77
1015,76
1016,75
1017,74
1018,73
1019,72
1020,71
1021,70
1022,69
1023,68
1024,67
1025,66
1026,65
1027,64
1028,65
1029,64
1030,63
1031,64
1032,65
1033,66
1034,67
1035,68
1036,69
1037,70
1038,71
1039,72
1040,73
1041,74
1042,75
1043,76
1044,77
1045,78
1046,79
1047,80
1048,81
1049,82
1050,83
1051,84
1052,85
1053,86
1054,87
1055,88
1056,89
1057,90
1058,91
1059,92
1060,93
1061,94
1062,95
1063,94
1064,95
1065,96
1066,97
1067,98
1068,99
1069,98
1070,99
1071,98
1072,99
1073,98
1074,99
1075,98
1076,97
1077,98
1078,99
1079,98
1080,97
1081,98
1082,99
1083,98
1084,97
1085,98
1086,99
1087,98
1088,99
1089,98
1090,99
1091,98
1092,99
1093,98
1094,99
1095,100
1096,99
1097,98
1098,99
1099,98
1100,97
1101,98
1102,99
1103,100
1104,99
1105,98
1106,97
1107,96
1108,97
1109,96
1110,97
1111,98
1112,97
1113,98
1114,99
1115,98
1116,97
1117,96
1118,97
1119,98
1120,99
1121,98
1122,99
1123,98
1124,99
1125,98
1126,99
1127,98
1128,97
1129,98
1130,99
1131,100
1132,99
1133,100
1134,99
1135,98
1136,99
1137,100
1138,99
1139,98
1140,97
1141,96
1142,95
1143,94
1144,93
1145,92
1146,91
1147,90
1148,89
1149,88
1150,87
1151,86
1152,85
1153,84
1154,83
1155,82
1156,81
1157,80
1158,79
1159,78
1160,77
1161,76
1162,75
1163,74
1164,73
1165,72
1166,71
1167,70
1168,69
1169,68
1170,67
1171,66
1172,65
1173,64
1174,63
1175,62
1176,61
1177,60
1178,59
1179,58
1180,57
1181,56
1182,55
1183,54
1184,53
1185,52
1186,51
1187,50
1188,49
1189,48
1190,47
1191,46
1192,45
1193,44
1194,43
1195,42
1196,41
1197,40
1198,39
1199,38
1200,37
1201,38
1202,37
1203,38
1204,37
1205,38
1206,39
1207,40
1208,41
1209,42
1210,43
1211,44
1212,45
1213,46
1214,47
1215,48
1216,49
1217,50
1218,51
1219,52
1220,53
1221,54
1222,55
1223,56
1224,57
1225,58
1226,59
1227,60
1228,61
1229,62
1230,63
1231,64
1232,65
1233,66
1234,67
1235,68
1236,69
1237,70
1238,71
1239,72
1240,73
1241,74
1242,75
1243,76
1244,77
1245,78
1246,79
1247,80
1248,81
1249,82
1250,83
1251,84
1252,85
1253,86
1254,85
1255,86
1256,87
1257,88
1258,89
1259,90
1260,91
1261,92
1262,93
1263,92
1264,93
1265,94
1266,95
1267,96
1268,97
1269,98
1270,99
1271,98
1272,99
1273,98
1274,99
1275,98
1276,99
1277,98
1278,99
1279,98
1280,99
1281,98
1282,99
1283,98
1284,99
1285,100
1286,99
1287,98
1288,99
1289,100
1290,99
1291,98
1292,99
1293,98
1294,99
1295,100
1296,99
1297,98
1298,99
1299,98
1300,99
1301,98
1302,99
1303,100
1304,99
1305,100
1306,99
1307,98
1308,97
1309,98
1310,99
1311,98
1312,99
1313,98
1314,99
1315,98
1316,99
1317,100
1318,99
1319,98
1320,99
1321,98
1322,97
1323,98
1324,99
1325,98
1326,99
1327,98
1328,99
1329,98
1330,99
1331,98
1332,97
1333,98
1334,99
1335,100
1336,99
1337,98
1338,99
1339,100
1340,99
1341,98
1342,99
1343,98
1344,99
1345,98
1346,97
1347,98
1348,99
1349,100
1350,99
1351,98
1352,99
1353,100
1354,99
1355,98
1356,97
1357,98
1358,99
1359,100
1360,99
1361,98
1362,99
1363,98
1364,99
1365,100
1366,99
1367,98
1368,99
1369,100
1370,99
1371,98
1372,99
1373,100
1374,99
1375,98
1376,99
1377,100
1378,99
1379,98
1380,97
1381,96
1382,95
1383,96
1384,97
1385,98
1386,99
1387,98
1388,99
1389,100
1390,99
1391,100
1392,99
1393,98
1394,99
1395,98
1396,99
1397,100
1398,99
1399,98
1400,99
1401,98
1402,99
1403,100
1404,99
1405,98
1406,97
1407,98
1408,99
1409,100
1410,99
1411,100
1412,99
1413,98
1414,99
1415,98
1416,97
1417,98
1418,97
1419,98
1420,99
1421,100
1422,99
1423,100
1424,99
1425,100
1426,99
1427,98
1428,99
1429,100
1430,99
1431,100
1432,99
1433,100
1434,99
1435,98
1436,99
1437,98
1438,99
1439,100
1440,99
1441,98
1442,99
1443,100
1444,99
1445,98
1446,99
1447,100
1448,99
1449,98
1450,97
1451,98
1452,97
1453,98
1454,99
1455,98
1456,99
1457,98
1458,97
1459,96
1460,97
1461,98
1462,99
1463,100
1464,99
1465,98
1466,99
1467,100
1468,99
1469,100
1470,99
1471,98
1472,99
1473,98
1474,97
1475,98
1476,99
1477,100
1478,99
1479,100
1480,99
1481,98
1482,99
1483,98
1484,99
1485,100
1486,99
1487,98
1488,99
1489,98
1490,99
1491,100
1492,99
1493,98
1494,99
1495,98
1496,99
1497,100
1498,99
1499,98
1500,99
1501,98
1502,99
1503,98
1504,97
1505,96
1506,95
1507,94
1508,93
1509,92
1510,91
1511,90
1512,89
1513,90
1514,89
1515,88
1516,87
1517,86
1518,85
1519,84
1520,83
1521,82
1522,81
1523,80
1524,79
1525,78
1526,77
1527,76
1528,75
1529,74
1530,73
1531,72
1532,73
1533,74
1534,75
1535,76
1536,77
1537,78
1538,79
1539,80
1540,81
1541,82
1542,83
1543,84
1544,85
1545,84
1546,85
1547,86
1548,87
1549,88
1550,89
1551,88
1552,89
1553,90
1554,91
1555,92
1556,91
1557,92
1558,93
1559,94
1560,95
1561,96
1562,97
1563,98
1564,99
1565,98
1566,99
1567,98
1568,99
1569,98
1570,99
1571,98
1572,99
1573,98
1574,97
1575,98
1576,97
1577,98
1578,99
1579,100
1580,99
1581,100
1582,99
1583,98
1584,99
1585,98
1586,97
1587,98
1588,99
1589,100
1590,99
1591,100
1592,99
1593,98
1594,99
1595,100
1596,99
1597,98
1598,99
1599,100
1600,99
1601,98
1602,99
1603,98
1604,99
1605,100
1606,99
1607,98
1608,99
1609,100
1610,99
1611,100
1612,99
1613,100
1614,99
1615,100
1616,99
1617,98
1618,99
1619,100
1620,99
1621,100
1622,99
1623,100
1624,99
1625,98
1626,99
1627,100
1628,99
1629,98
1630,99
1631,98
1632,99
1633,98
1634,99
1635,98
1636,99
1637,98
1638,97
1639,98
1640,99
1641,98
1642,99
1643,100
1644,99
1645,100
1646,99
1647,98
1648,99
1649,100
1650,99
1651,100
1652,99
1653,98
1654,99
1655,100
1656,99
1657,98
1658,97
1659,96
1660,95
1661,94
1662,93
1663,92
1664,91
1665,90
1666,89
1667,88
1668,89
1669,90
1670,91
1671,92
1672,93
1673,94
1674,95
1675,94
1676,95
1677,94
1678,95
1679,94
1680,93
1681,92
1682,91
1683,90
1684,89
1685,88
1686,87
1687,86
1688,85
1689,84
1690,83
1691,82
1692,81
1693,82
1694,81
1695,80
1696,79
1697,78
1698,79
1699,78
1700,79
1701,80
1702,81
1703,82
1704,83
1705,84
1706,83
1707,84
1708,85
1709,86
1710,87
1711,88
1712,89
1713,90
1714,91
1715,92
1716,93
1717,94
1718,95
1719,94
1720,95
1721,96
1722,97
1723,98
1724,99
1725,98
1726,99
1727,98
1728,97
1729,96
1730,97
1731,96
1732,97
1733,98
1734,99
1735,100
1736,99
1737,100
1738,99
1739,98
1740,99
1741,98
1742,97
1743,98
1744,97
1745,96
1746,97
1747,96
1748,97
1749,98
1750,99
1751,100
1752,99
1753,100
1754,99
1755,98
1756,99
1757,98
1758,99
1759,98
1760,99
1761,98
1762,99
1763,98
1764,99
1765,100
1766,99
1767,100
1768,99
1769,100
1770,99
1771,100
1772,99
1773,98
1774,97
1775,96
1776,95
1777,94
1778,93
1779,92
1780,91
1781,90
1782,89
1783,88
1784,87
1785,86
1786,85
1787,84
1788,83
1789,82
1790,81
1791,80
1792,79
1793,78
1794,77
1795,76
1796,75
1797,74
1798,75
1799,74
1800,75
1801,76
1802,77
1803,78
1804,79
1805,80
1806,81
1807,82
1808,83
1809,84
1810,85
1811,84
1812,85
1813,86
1814,87
1815,88
1816,89
1817,90
1818,91
1819,92
1820,91
1821,92
1822,93
1823,94
1824,95
1825,96
1826,97
1827,98
1828,99
1829,98
1830,99
1831,98
1832,97
1833,96
1834,95
1835,96
1836,97
1837,98
1838,99
1839,100
1840,99
1841,98
1842,97
1843,98
1844,97
1845,98
1846,99
1847,98
1848,97
1849,96
1850,97
1851,98
1852,99
1853,98
1854,97
1855,96
1856,97
1857,98
1858,99
1859,98
1860,99
1861,100
1862,99
1863,98
1864,99
1865,100
1866,99
1867,100
1868,99
1869,98
1870,97
1871,98
1872,99
1873,98
1874,97
1875,98
1876,99
1877,98
1878,97
1879,98
1880,99
1881,100
1882,99
1883,98
1884,99
1885,98
1886,99
1887,98
1888,97
1889,98
1890,97
1891,98
1892,99
1893,98
1894,99
1895,100
1896,99
1897,100
1898,99
1899,98
1900,99
1901,98
1902,99
1903,98
1904,97
1905,98
1906,97
1907,98
1908,99
1909,100
1910,99
1911,98
1912,99
1913,98
1914,99
1915,98
1916,97
1917,98
1918,99
1919,98
1920,99
1921,98
1922,99
1923,100
1924,99
1925,98
1926,99
1927,100
1928,99
1929,98
1930,99
1931,98
1932,97
1933,96
1934,95
1935,94
1936,93
1937,92
1938,91
1939,92
1940,93
1941,92
1942,91
1943,92
1944,93
1945,92
1946,93
1947,94
1948,95
1949,94
1950,95
1951,96
1952,97
1953,98
1954,99
1955,98
1956,99
1957,98
1958,99
1959,98
1960,99
1961,98
1962,99
1963,100
1964,99
1965,98
1966,97
1967,98
1968,99
1969,98
1970,97
1971,98
1972,97
1973,98
1974,99
1975,98
1976,97
1977,98
1978,97
1979,98
1980,99
1981,100
1982,99
1983,100
1984,99
1985,100
1986,99
1987,98
1988,99
1989,98
1990,99
1991,100
1992,99
1993,98
1994,99
1995,100
1996,99
1997,100
1998,99
1999,100
2000,99
2001,100
2002,99
2003,98
2004,99
2005,100
2006,99
2007,98
2008,99
2009,98
2010,99
2011,100
2012,99
2013,98
2014,99
2015,100
2016,99
2017,100
2018,99
2019,98
2020,99
2021,98
2022,97
2023,96
2024,97
2025,96
2026,97
2027,98
2028,99
2029,100
2030,99
2031,100
2032,99
2033,98
2034,99
2035,100
2036,99
2037,98
2038,99
2039,98
2040,99
2041,100
2042,99
2043,100
2044,99
2045,98
2046,97
2047,96
2048,95
2049,94
2050,93
2051,92
2052,91
2053,90
2054,89
2055,88
2056,87
2057,86
2058,85
2059,84
2060,83
2061,82
2062,81
2063,80
2064,79
2065,80
2066,79
2067,80
2068,81
2069,80
2070,81
2071,82
2072,81
2073,82
2074,83
2075,84
2076,85
2077,86
2078,87
2079,88
2080,89
2081,88
2082,89
2083,90
2084,91
2085,92
2086,93
2087,94
2088,95
2089,96
2090,95
2091,96
2092,97
2093,98
2094,99
2095,98
2096,99
2097,98
2098,97
2099,98
2100,99
2101,98
2102,99
2103,98
2104,97
2105,96
2106,97
2107,98
2108,97
2109,98
2110,99
2111,100
2112,99
2113,100
2114,99
2115,100
2116,99
2117,100
2118,99
2119,98
2120,99
2121,98
2122,97
2123,98
2124,99
2125,98
2126,97
2127,98
2128,99
2129,98
2130,99
2131,100
2132,99
2133,98
2134,97
2135,98
2136,99
2137,100
2138,99
2139,98
2140,99
2141,100
2142,99
2143,100
2144,99
2145,98
2146,99
2147,100
2148,99
2149,98
2150,99
2151,98
2152,99
2153,100
2154,99
2155,98
2156,99
2157,98
2158,99
2159,100
2160,99
2161,98
2162,99
2163,100
2164,99
2165,98
2166,99
2167,100
2168,99
2169,98
2170,99
2171,98
2172,99
2173,98
2174,99
2175,100
2176,99
2177,98
2178,99
2179,100
2180,99
2181,100
2182,99
2183,100
2184,99
2185,98
2186,99
2187,100
2188,99
2189,100
2190,99
2191,100
2192,99
2193,100
2194,99
2195,98
2196,97
2197,96
2198,95
2199,94
2200,93
2201,94
2202,95
2203,96
2204,97
2205,98
2206,99
2207,98
2208,97
2209,96
2210,97
2211,96
2212,97
2213,98
2214,97
2215,98
2216,99
2217,98
2218,99
2219,100
2220,99
2221,98
2222,99
2223,100
2224,99
2225,98
2226,99
2227,98
2228,99
2229,100
2230,99
2231,100
2232,99
2233,98
2234,97
2235,98
2236,97
2237,98
2238,97
2239,98
2240,99
2241,98
2242,99
2243,100
2244,99
2245,98
2246,99
2247,100
2248,99
2249,98
2250,99
2251,98
2252,97
2253,98
2254,99
2255,98
2256,97
2257,98
2258,99
2259,100
2260,99
2261,98
2262,99
2263,100
2264,99
2265,98
2266,99
2267,100
2268,99
2269,98
2270,99
2271,100
2272,99
2273,98
2274,99
2275,100
2276,99
2277,100
2278,99
2279,98
2280,97
2281,96
2282,95
2283,94
2284,93
2285,92
2286,91
2287,90
2288,89
2289,88
2290,87
2291,86
2292,85
2293,84
2294,83
2295,82
2296,81
2297,80
2298,79
2299,80
2300,81
2301,82
2302,83
2303,84
2304,85
2305,86
2306,87
2307,88
2308,89
2309,90
2310,91
2311,92
2312,93
2313,94
2314,95
2315,96
2316,97
2317,98
2318,99
2319,98
2320,97
2321,98
2322,97
2323,96
2324,97
2325,98
2326,99
2327,100
2328,99
2329,98
2330,99
2331,98
2332,99
2333,98
2334,99
2335,98
2336,99
2337,100
2338,99
2339,98
2340,99
2341,98
2342,99
2343,98
2344,99
2345,100
2346,99
2347,100
2348,99
2349,98
2350,99
2351,100
2352,99
2353,98
2354,99
2355,100
2356,99
2357,100
2358,99
2359,98
2360,99
2361,98
2362,99
2363,100
2364,99
2365,98
2366,99
2367,100
2368,99
2369,100
2370,99
2371,98
2372,99
2373,100
2374,99
2375,98
2376,97
2377,96
2378,97
2379,96
2380,97
2381,98
2382,99
2383,98
2384,99
2385,98
2386,99
2387,98
2388,97
2389,96
2390,97
2391,98
2392,99
2393,98
2394,97
2395,98
2396,99
2397,98
2398,99
2399,98
2400,99
2401,98
2402,97
2403,98
2404,99
2405,98
2406,99
2407,100
2408,99
2409,100
2410,99
2411,100
2412,99
2413,98
2414,97
2415,98
2416,97
2417,98
2418,99
2419,100
2420,99
2421,100
2422,99
2423,100
2424,99
2425,98
2426,97
2427,98
2428,97
2429,98
2430,99
2431,98
2432,99
2433,100
2434,99
2435,100
2436,99
2437,100
2438,99
2439,100
2440,99
2441,100
2442,99
2443,100
2444,99
2445,98
2446,97
2447,96
2448,95
2449,94
2450,93
2451,94
2452,95
2453,96
2454,97
2455,96
2456,97
2457,98
2458,99
2459,100
2460,99
2461,98
2462,97
2463,96
2464,95
2465,96
2466,97
2467,96
2468,97
2469,98
2470,99
2471,100
2472,99
2473,100
2474,99
2475,98
2476,99
2477,100
2478,99
2479,98
2480,99
2481,100
2482,99
2483,98
2484,99
2485,98
2486,99
2487,100
2488,99
2489,98
2490,97
2491,96
2492,95
2493,94
2494,93
2495,94
2496,95
2497,96
2498,97
2499,98
2500,99
2501,100
2502,99
2503,98
2504,99
2505,98
2506,99
2507,98
2508,97
2509,98
2510,99
2511,98
2512,97
2513,96
2514,97
2515,96
2516,97
2517,98
2518,99
2519,98
2520,99
2521,98
2522,99
2523,98
2524,99
2525,98
2526,99
2527,98
2528,99
2529,98
2530,97
2531,96
2532,97
2533,98
2534,99
2535,100
2536,99
2537,98
2538,97
2539,98
2540,99
2541,98
2542,99
2543,98
2544,99
2545,100
2546,99
2547,98
2548,97
2549,96
2550,97
2551,98
2552,99
2553,98
2554,97
2555,96
2556,95
2557,94
2558,93
2559,92
2560,91
2561,90
2562,89
2563,88
2564,87
2565,86
2566,85
2567,84
2568,83
2569,82
2570,81
2571,80
2572,79
2573,78
2574,77
2575,76
2576,75
2577,74
2578,73
2579,72
2580,71
2581,70
2582,69
2583,68
2584,67
2585,66
2586,65
2587,64
2588,63
2589,62
2590,61
2591,60
2592,59
2593,58
2594,57
2595,56
2596,55
2597,54
2598,53
2599,52
2600,51
2601,52
2602,53
2603,54
2604,55
2605,56
2606,57
2607,58
2608,59
2609,60
2610,61
2611,60
2612,59
2613,58
2614,57
2615,56
2616,55
2617,54
2618,53
2619,52
2620,51
2621,50
2622,49
2623,48
2624,47
2625,46
2626,45
2627,44
2628,43
2629,42
2630,41
2631,40
2632,39
2633,38
2634,37
2635,38
2636,37
2637,38
2638,39
2639,40
2640,41
2641,42
2642,43
2643,44
2644,45
2645,46
2646,45
2647,46
2648,47
2649,48
2650,49
2651,50
2652,51
2653,52
2654,53
2655,52
2656,53
2657,54
2658,55
2659,56
2660,57
2661,58
2662,59
2663,60
2664,59
2665,60
2666,61
2667,62
2668,63
2669,64
2670,65
2671,66
2672,67
2673,66
2674,67
2675,68
2676,69
2677,70
2678,71
2679,72
2680,73
2681,74
2682,73
2683,74
2684,75
2685,76
2686,77
2687,78
2688,79
2689,80
2690,81
2691,80
2692,81
2693,82
2694,83
2695,84
2696,85
2697,86
2698,87
2699,88
2700,87
2701,88
2702,89
2703,90
2704,91
2705,92
2706,93
2707,94
2708,95
2709,94
2710,95
2711,96
2712,97
2713,98
2714,99
2715,98
2716,99
2717,98
2718,99
2719,98
2720,99
2721,98
2722,97
2723,98
2724,99
2725,98
2726,99
2727,98
2728,97
2729,98
2730,97
2731,98
2732,99
2733,98
2734,99
2735,98
2736,97
2737,96
2738,95
2739,94
2740,93
2741,92
2742,91
2743,90
2744,89
2745,88
2746,87
2747,86
2748,85
2749,84
2750,83
2751,82
2752,81
2753,80
2754,79
2755,80
2756,79
2757,78
2758,79
2759,78
2760,79
2761,80
2762,81
2763,82
2764,81
2765,82
2766,83
2767,84
2768,85
2769,86
2770,87
2771,88
2772,89
2773,88
2774,89
2775,90
2776,91
2777,92
2778,93
2779,94
2780,95
2781,96
2782,95
2783,96
2784,97
2785,98
2786,99
2787,98
2788,99
2789,98
2790,99
2791,98
2792,97
2793,96
2794,97
2795,96
2796,97
2797,96
2798,97
2799,98
2800,99
2801,98
2802,99
2803,98
2804,99
2805,100
2806,99
2807,98
2808,99
2809,98
2810,97
2811,96
2812,97
2813,98
2814,99
2815,98
2816,97
2817,96
2818,97
2819,98
2820,99
2821,98
2822,99
2823,98
2824,99
2825,100
2826,99
2827,98
2828,99
2829,98
2830,97
2831,98
2832,99
2833,98
2834,99
2835,100
2836,99
2837,98
2838,99
2839,98
2840,99
2841,100
2842,99
2843,98
2844,99
2845,98
2846,99
2847,98
2848,99
2849,100
2850,99
2851,100
2852,99
2853,98
2854,99
2855,98
2856,97
2857,98
2858,97
2859,98
2860,99
2861,100
2862,99
2863,98
2864,99
2865,100
2866,99
2867,100
2868,99
2869,98
2870,99
2871,100
2872,99
2873,100
2874,99
2875,98
2876,99
2877,100
2878,99
2879,98
2880,97
2881,98
2882,99
2883,100
2884,99
2885,98
2886,97
2887,98
2888,99
2889,100
2890,99
2891,98
2892,97
2893,96
2894,95
2895,94
2896,93
2897,92
2898,91
2899,90
2900,89
2901,88
2902,87
2903,86
2904,85
2905,84
2906,83
2907,82
2908,81
2909,80
2910,81
2911,80
2912,79
2913,80
2914,81
2915,80
2916,81
2917,82
2918,83
2919,84
2920,83
2921,84
2922,85
2923,86
2924,87
2925,88
2926,89
2927,90
2928,91
2929,90
2930,91
2931,92
2932,93
2933,94
2934,95
2935,96
2936,97
2937,98
2938,97
2939,98
2940,99
2941,98
2942,99
2943,98
2944,97
2945,98
2946,97
2947,98
2948,99
2949,100
2950,99
2951,98
2952,97
2953,98
2954,97
2955,98
2956,99
2957,98
2958,99
2959,100
2960,99
2961,98
2962,99
2963,100
2964,99
2965,98
2966,99
2967,98
2968,99
2969,98
2970,99
2971,98
2972,99
2973,100
2974,99
2975,98
2976,99
2977,98
2978,97
2979,96
2980,97
2981,98
2982,97
2983,98
2984,99
2985,100
2986,99
2987,100
2988,99
2989,98
2990,99
2991,100
2992,99
2993,100
2994,99
