Operacao,Ocupacao
962,49
963,50
964,51
965,52
966,51
967,52
968,51
969,52
970,51
971,52
972,53
973,54
974,53
975,54
976,55
977,56
978,57
979,56
980,57
981,58
982,59
983,60
984,59
985,60
986,61
987,62
988,63
989,62
990,63
991,64
992,65
993,66
994,65
995,66
996,67
997,68
998,69
999,68
1000,69
1001,70
1002,71
1003,72
1004,71
1005,72
1006,73
1007,74
1008,75
1009,74
1010,75
1011,76
1012,77
1013,78
1014,77
1015,78
1016,79
1017,80
1018,81
1019,80
1020,81
1021,82
1022,83
1023,84
1024,83
1025,84
1026,85
1027,86
1028,87
1029,86
1030,87
1031,88
1032,89
1033,90
1034,89
1035,90
1036,91
1037,92
1038,93
1039,92
1040,93
1041,94
1042,95
1043,96
1044,95
1045,96
1046,97
1047,98
1048,99
1049,98
1050,99
1051,98
1052,99
1053,98
1054,97
1055,96
1056,95
1057,94
1058,93
1059,92
1060,91
1061,90
1062,89
1063,88
1064,87
1065,86
1066,85
1067,84
1068,83
1069,82
1070,81
1071,80
1072,79
1073,78
1074,77
1075,76
1076,75
1077,74
1078,73
1079,72
1080,71
1081,70
1082,69
1083,68
1084,67
1085,66
1086,65
1087,64
1088,65
1089,64
1090,65
1091,64
1092,65
1093,66
1094,67
1095,68
1096,67
1097,68
1098,69
1099,70
1100,71
1101,70
1102,71
1103,72
1104,73
1105,74
1106,73
1107,74
1108,75
1109,76
1110,77
1111,76
1112,77
1113,78
1114,79
1115,80
1116,79
1117,80
1118,81
1119,82
1120,83
1121,82
1122,83
1123,84
1124,85
1125,86
1126,85
1127,86
1128,87
1129,88
1130,89
1131,88
1132,89
1133,90
1134,91
1135,92
1136,91
1137,92
1138,93
1139,94
1140,95
1141,94
1142,95
1143,96
1144,97
1145,98
1146,97
1147,98
1148,99
1149,98
1150,99
1151,98
1152,99
1153,98
1154,99
1155,98
1156,99
1157,98
1158,99
1159,98
1160,97
1161,96
1162,95
1163,94
1164,93
1165,92
1166,91
1167,90
1168,89
1169,88
1170,87
1171,86
1172,85
1173,84
1174,83
1175,82
1176,81
1177,80
1178,79
1179,78
1180,77
1181,76
1182,75
1183,74
1184,73
1185,72
1186,71
1187,70
1188,69
1189,68
1190,67
1191,66
1192,65
1193,64
1194,63
1195,62
1196,61
1197,60
1198,59
1199,58
1200,57
1201,56
1202,55
1203,54
1204,53
1205,52
1206,51
1207,50
1208,49
1209,48
1210,47
1211,46
1212,45
1213,46
1214,47
1215,48
1216,49
1217,48
1218,49
1219,50
1220,51
1221,52
1222,51
1223,52
1224,53
1225,54
1226,55
1227,54
1228,55
1229,56
1230,57
1231,58
1232,57
1233,58
1234,59
1235,60
1236,61
1237,60
1238,61
1239,62
1240,63
1241,64
1242,63
1243,64
1244,65
1245,66
1246,67
1247,66
1248,67
1249,68
1250,69
1251,70
1252,69
1253,70
1254,71
1255,72
1256,73
1257,72
1258,73
1259,74
1260,75
1261,76
1262,75
1263,76
1264,77
1265,78
1266,79
1267,78
1268,79
1269,80
1270,81
1271,82
1272,81
1273,82
1274,83
1275,84
1276,85
1277,84
1278,85
1279,86
1280,87
1281,88
1282,87
1283,88
1284,89
1285,90
1286,91
1287,90
1288,91
1289,92
1290,93
1291,94
1292,93
1293,94
1294,95
1295,96
1296,97
1297,96
1298,97
1299,98
1300,99
1301,98
1302,99
1303,98
1304,99
1305,98
1306,99
1307,98
1308,99
1309,98
1310,99
1311,98
1312,99
1313,98
1314,99
1315,98
1316,99
1317,98
1318,99
1319,98
1320,99
1321,98
1322,99
1323,98
1324,99
1325,98
1326,97
1327,96
1328,97
1329,96
1330,95
1331,94
1332,93
1333,92
1334,91
1335,90
1336,91
1337,90
1338,89
1339,88
1340,87
1341,88
1342,87
1343,88
1344,89
1345,90
1346,91
1347,90
1348,91
1349,92
1350,93
1351,94
1352,93
1353,94
1354,95
1355,96
1356,97
1357,96
1358,97
1359,98
1360,99
1361,98
1362,99
1363,98
1364,99
1365,98
1366,97
1367,96
1368,95
1369,94
1370,93
1371,92
1372,91
1373,90
1374,89
1375,88
1376,87
1377,86
1378,87
1379,86
1380,87
1381,88
1382,89
1383,90
1384,89
1385,90
1386,91
1387,92
1388,93
1389,92
1390,93
1391,94
1392,95
1393,96
1394,95
1395,96
1396,97
1397,98
1398,99
1399,98
1400,99
1401,98
1402,99
1403,98
1404,99
1405,98
1406,97
1407,96
1408,95
1409,94
1410,93
1411,92
1412,91
1413,90
1414,89
1415,88
1416,87
1417,86
1418,85
1419,84
1420,83
1421,82
1422,81
1423,80
1424,79
1425,78
1426,77
1427,78
1428,77
1429,78
1430,79
1431,78
1432,79
1433,80
1434,81
1435,82
1436,81
1437,82
1438,83
1439,84
1440,85
1441,84
1442,85
1443,86
1444,87
1445,88
1446,87
1447,88
1448,89
1449,90
1450,91
1451,90
1452,91
1453,92
1454,93
1455,94
1456,93
1457,94
1458,95
1459,96
1460,97
1461,96
1462,97
1463,98
1464,99
1465,98
1466,99
1467,98
1468,97
1469,98
1470,97
1471,96
1472,95
1473,94
1474,93
1475,92
1476,91
1477,92
1478,91
1479,92
1480,93
1481,94
1482,95
1483,94
1484,95
1485,96
1486,97
1487,98
1488,97
1489,98
1490,99
1491,98
1492,99
1493,98
1494,99
1495,98
1496,99
1497,98
1498,99
1499,98
1500,99
1501,98
1502,99
1503,98
1504,99
1505,98
1506,99
1507,98
1508,99
1509,98
1510,99
1511,98
1512,99
1513,98
1514,97
1515,98
1516,97
1517,98
1518,99
1519,98
1520,97
1521,96
1522,95
1523,96
1524,95
1525,96
1526,97
1527,98
1528,99
1529,98
1530,99
1531,98
1532,99
1533,98
1534,99
1535,98
1536,99
1537,98
1538,97
1539,98
1540,99
1541,98
1542,97
1543,96
1544,95
1545,96
1546,97
1547,98
1548,99
1549,100
1550,99
1551,98
1552,99
1553,98
1554,97
1555,96
1556,95
1557,94
1558,93
1559,92
1560,91
1561,90
1562,89
1563,88
1564,87
1565,86
1566,85
1567,84
1568,83
1569,82
1570,81
1571,80
1572,79
1573,78
1574,79
1575,78
1576,79
1577,80
1578,81
1579,82
1580,83
1581,84
1582,85
1583,86
1584,87
1585,88
1586,89
1587,90
1588,91
1589,92
1590,93
1591,94
1592,95
1593,96
1594,97
1595,98
1596,99
1597,100
1598,99
1599,98
1600,97
1601,98
1602,99
1603,100
1604,99
1605,100
1606,99
1607,98
1608,97
1609,98
1610,99
1611,98
1612,99
1613,98
1614,99
1615,98
1616,99
1617,100
1618,99
1619,98
1620,99
1621,100
1622,99
1623,98
1624,99
1625,98
1626,97
1627,96
1628,95
1629,96
1630,95
1631,96
1632,97
1633,98
1634,97
1635,98
1636,99
1637,98
1638,99
1639,98
1640,99
1641,98
1642,99
1643,98
1644,99
1645,98
1646,99
1647,98
1648,99
1649,100
1650,99
1651,98
1652,99
1653,98
1654,99
1655,98
1656,97
1657,96
1658,97
1659,98
1660,97
1661,96
1662,97
1663,96
1664,97
1665,96
1666,97
1667,96
1668,97
1669,98
1670,97
1671,98
1672,99
1673,98
1674,99
1675,100
1676,99
1677,98
1678,99
1679,98
1680,99
1681,98
1682,99
1683,98
1684,99
1685,98
1686,97
1687,98
1688,99
1689,100
1690,99
1691,98
1692,97
1693,98
1694,99
1695,100
1696,99
1697,98
1698,99
1699,100
1700,99
1701,100
1702,99
1703,100
1704,99
1705,100
1706,99
1707,98
1708,99
1709,98
1710,99
1711,98
1712,99
1713,100
1714,99
1715,98
1716,99
1717,98
1718,99
1719,100
1720,99
1721,100
1722,99
1723,98
1724,99
1725,100
1726,99
1727,98
1728,99
1729,98
1730,97
1731,96
1732,95
1733,94
1734,93
1735,92
1736,91
1737,90
1738,89
1739,88
1740,87
1741,86
1742,85
1743,84
1744,83
1745,82
1746,83
1747,84
1748,85
1749,86
1750,87
1751,88
1752,89
1753,90
1754,91
1755,92
1756,93
1757,94
1758,95
1759,96
1760,97
1761,98
1762,99
1763,98
1764,99
1765,100
1766,99
1767,100
1768,99
1769,98
1770,99
1771,98
1772,99
1773,98
1774,99
1775,98
1776,99
1777,100
1778,99
1779,98
1780,97
1781,96
1782,95
1783,94
1784,93
1785,92
1786,91
1787,90
1788,89
1789,88
1790,87
1791,86
1792,85
1793,84
1794,83
1795,82
1796,81
1797,80
1798,79
1799,78
1800,77
1801,76
1802,75
1803,76
1804,77
1805,78
1806,79
1807,80
1808,81
1809,82
1810,83
1811,84
1812,85
1813,86
1814,87
1815,88
1816,89
1817,90
1818,91
1819,92
1820,93
1821,94
1822,95
1823,96
1824,95
1825,96
1826,97
1827,98
1828,97
1829,98
1830,99
1831,98
1832,99
1833,98
1834,97
1835,98
1836,99
1837,98
1838,97
1839,96
1840,95
1841,96
1842,95
1843,96
1844,95
1845,96
1846,95
1847,96
1848,97
1849,96
1850,97
1851,98
1852,99
1853,98
1854,99
1855,100
1856,99
1857,100
1858,99
1859,98
1860,99
1861,100
1862,99
1863,100
1864,99
1865,100
1866,99
1867,98
1868,97
1869,96
1870,95
1871,94
1872,93
1873,92
1874,91
1875,90
1876,89
1877,88
1878,87
1879,86
1880,85
1881,84
1882,85
1883,84
1884,83
1885,82
1886,81
1887,80
1888,79
1889,78
1890,77
1891,76
1892,75
1893,74
1894,73
1895,72
1896,71
1897,72
1898,73
1899,74
1900,75
1901,76
1902,77
1903,78
1904,79
1905,80
1906,81
1907,82
1908,83
1909,84
1910,83
1911,84
1912,83
1913,84
1914,85
1915,86
1916,85
1917,86
1918,87
1919,88
1920,89
1921,88
1922,89
1923,90
1924,91
1925,92
1926,91
1927,92
1928,93
1929,94
1930,95
1931,94
1932,95
1933,96
1934,97
1935,98
1936,97
1937,98
1938,99
1939,98
1940,99
1941,98
1942,99
1943,98
1944,99
1945,98
1946,97
1947,98
1948,99
1949,100
1950,99
1951,98
1952,99
1953,98
1954,99
1955,100
1956,99
1957,98
1958,99
1959,98
1960,99
1961,98
1962,99
1963,98
1964,99
1965,98
1966,99
1967,100
1968,99
1969,98
1970,99
1971,100
1972,99
1973,98
1974,97
1975,98
1976,99
1977,98
1978,99
1979,100
1980,99
1981,98
1982,99
1983,98
1984,99
1985,100
1986,99
1987,98
1988,97
1989,98
1990,97
1991,98
1992,99
1993,98
1994,99
1995,98
1996,99
1997,100
1998,99
1999,98
2000,99
2001,98
2002,99
2003,100
2004,99
2005,100
2006,99
2007,100
2008,99
2009,98
2010,99
2011,98
2012,99
2013,100
2014,99
2015,98
2016,99
2017,100
2018,99
2019,98
2020,99
2021,98
2022,97
2023,98
2024,99
2025,98
2026,97
2027,98
2028,97
2029,98
2030,99
2031,98
2032,99
2033,98
2034,97
2035,98
2036,99
2037,100
2038,99
2039,98
2040,99
2041,98
2042,99
2043,98
2044,99
2045,98
2046,99
2047,98
2048,99
2049,98
2050,97
2051,98
2052,97
2053,98
2054,99
2055,98
2056,99
2057,100
2058,99
2059,98
2060,99
2061,100
2062,99
2063,100
2064,99
2065,98
2066,99
2067,100
2068,99
2069,98
2070,99
2071,98
2072,97
2073,96
2074,95
2075,94
2076,93
2077,92
2078,91
2079,90
2080,91
2081,90
2082,89
2083,88
2084,89
2085,88
2086,89
2087,90
2088,89
2089,90
2090,91
2091,92
2092,93
2093,92
2094,93
2095,94
2096,95
2097,96
2098,95
2099,96
2100,97
2101,98
2102,99
2103,98
2104,99
2105,98
2106,99
2107,100
2108,99
2109,98
2110,99
2111,100
2112,99
2113,98
2114,99
2115,100
2116,99
2117,98
2118,99
2119,98
2120,97
2121,96
2122,97
2123,96
2124,97
2125,98
2126,99
2127,98
2128,97
2129,96
2130,97
2131,96
2132,97
2133,96
2134,97
2135,98
2136,99
2137,100
2138,99
2139,98
2140,99
2141,100
2142,99
2143,98
2144,97
2145,96
2146,97
2147,98
2148,97
2149,98
2150,97
2151,98
2152,99
2153,98
2154,99
2155,98
2156,99
2157,98
2158,99
2159,100
2160,99
2161,100
2162,99
2163,100
2164,99
2165,98
2166,99
2167,98
2168,99
2169,98
2170,99
2171,100
2172,99
2173,100
2174,99
2175,98
2176,97
2177,96
2178,97
2179,96
2180,97
2181,96
2182,97
2183,96
2184,97
2185,98
2186,99
2187,98
2188,99
2189,98
2190,99
2191,98
2192,97
2193,98
2194,99
2195,100
2196,99
2197,100
2198,99
2199,98
2200,99
2201,98
2202,99
2203,98
2204,99
2205,98
2206,99
2207,100
2208,99
2209,100
2210,99
2211,100
2212,99
2213,98
2214,99
2215,100
2216,99
2217,98
2218,99
2219,98
2220,99
2221,98
2222,97
2223,96
2224,97
2225,96
2226,97
2227,98
2228,97
2229,98
2230,99
2231,98
2232,99
2233,98
2234,99
2235,98
2236,99
2237,98
2238,99
2239,98
2240,99
2241,100
2242,99
2243,98
2244,97
2245,96
2246,95
2247,94
2248,93
2249,92
2250,91
2251,90
2252,89
2253,88
2254,87
2255,86
2256,87
2257,88
2258,87
2259,88
2260,89
2261,90
2262,91
2263,90
2264,91
2265,92
2266,93
2267,94
2268,93
2269,94
2270,95
2271,96
2272,97
2273,96
2274,97
2275,98
2276,99
2277,100
2278,99
2279,98
2280,97
2281,96
2282,95
2283,94
2284,93
2285,92
2286,91
2287,90
2288,89
2289,90
2290,91
2291,90
2292,91
2293,92
2294,93
2295,94
2296,95
2297,96
2298,97
2299,96
2300,97
2301,98
2302,97
2303,98
2304,99
2305,100
2306,99
2307,98
2308,99
2309,98
2310,97
2311,96
2312,95
2313,96
2314,95
2315,96
2316,97
2317,98
2318,99
2319,100
2320,99
2321,98
2322,97
2323,96
2324,97
2325,98
2326,99
2327,100
2328,99
2329,100
2330,99
2331,98
2332,99
2333,98
2334,99
2335,98
2336,97
2337,98
2338,97
2339,98
2340,97
2341,98
2342,97
2343,98
2344,99
2345,100
2346,99
2347,98
2348,97
2349,96
2350,97
2351,96
2352,97
2353,98
2354,97
2355,98
2356,99
2357,100
2358,99
2359,100
2360,99
2361,98
2362,97
2363,98
2364,99
2365,100
2366,99
2367,98
2368,99
2369,100
2370,99
2371,100
2372,99
2373,100
2374,99
2375,98
2376,99
2377,100
2378,99
2379,98
2380,99
2381,100
2382,99
2383,98
2384,99
2385,98
2386,97
2387,98
2388,99
2389,98
2390,99
2391,98
2392,99
2393,100
2394,99
2395,100
2396,99
2397,100
2398,99
2399,98
2400,97
2401,98
2402,99
2403,100
2404,99
2405,98
2406,99
2407,98
2408,99
2409,98
2410,99
2411,98
2412,97
2413,96
2414,95
2415,94
2416,93
2417,92
2418,91
2419,90
2420,89
2421,90
2422,91
2423,90
2424,91
2425,92
2426,93
2427,94
2428,93
2429,94
2430,95
2431,96
2432,97
2433,96
2434,97
2435,98
2436,99
2437,98
2438,99
2439,98
2440,99
2441,98
2442,99
2443,98
2444,99
2445,98
2446,99
2447,98
2448,99
2449,98
2450,99
2451,98
2452,99
2453,98
2454,99
2455,98
2456,99
2457,98
2458,99
2459,98
2460,99
2461,98
2462,99
2463,98
2464,99
2465,98
2466,99
2467,98
2468,99
2469,98
2470,99
2471,98
2472,99
2473,98
2474,99
2475,98
2476,99
2477,98
2478,99
2479,98
2480,99
2481,100
2482,99
2483,98
2484,97
2485,98
2486,97
2487,98
2488,97
2489,98
2490,99
2491,100
2492,99
2493,98
2494,99
2495,100
2496,99
2497,98
2498,97
2499,98
2500,99
2501,98
2502,99
2503,98
2504,97
2505,96
2506,97
2507,98
2508,99
2509,98
2510,99
2511,98
2512,99
2513,98
2514,97
2515,96
2516,97
2517,98
2518,99
2519,98
2520,97
2521,98
2522,99
2523,100
2524,99
2525,100
2526,99
2527,98
2528,99
2529,100
2530,99
2531,98
2532,97
2533,98
2534,99
2535,98
2536,99
2537,100
2538,99
2539,98
2540,99
2541,100
2542,99
2543,98
2544,99
2545,98
2546,97
2547,96
2548,95
2549,94
2550,93
2551,92
2552,91
2553,90
2554,89
2555,90
2556,91
2557,92
2558,93
2559,94
2560,95
2561,96
2562,97
2563,98
2564,97
2565,98
2566,97
2567,98
2568,99
2569,98
2570,99
2571,98
2572,99
2573,98
2574,99
2575,100
2576,99
2577,98
2578,99
2579,98
2580,99
2581,98
2582,97
2583,96
2584,95
2585,96
2586,95
2587,96
2588,95
2589,94
2590,95
2591,94
2592,95
2593,96
2594,97
2595,98
2596,97
2597,98
2598,99
2599,98
2600,99
2601,98
2602,97
2603,96
2604,97
2605,98
2606,99
2607,98
2608,99
2609,100
2610,99
2611,98
2612,99
2613,100
2614,99
2615,100
2616,99
2617,100
2618,99
2619,98
2620,99
2621,98
2622,99
2623,98
2624,99
2625,98
2626,99
2627,98
2628,97
2629,96
2630,95
2631,94
2632,93
2633,92
2634,91
2635,90
2636,89
2637,88
2638,87
2639,86
2640,85
2641,84
2642,83
2643,82
2644,81
2645,80
2646,81
2647,82
2648,83
2649,84
2650,85
2651,86
2652,87
2653,88
2654,89
2655,90
2656,91
2657,92
2658,93
2659,94
2660,95
2661,96
2662,97
2663,98
2664,97
2665,98
2666,99
2667,98
2668,99
2669,98
2670,99
2671,98
2672,97
2673,96
2674,95
2675,94
2676,93
2677,92
2678,93
2679,94
2680,95
2681,94
2682,95
2683,96
2684,95
2685,96
2686,97
2687,98
2688,99
2689,98
2690,99
2691,98
2692,99
2693,100
2694,99
2695,98
2696,99
2697,100
2698,99
2699,98
2700,99
2701,98
2702,99
2703,98
2704,99
2705,98
2706,99
2707,98
2708,97
2709,96
2710,95
2711,94
2712,93
2713,92
2714,93
2715,94
2716,95
2717,96
2718,97
2719,98
2720,99
2721,98
2722,97
2723,96
2724,95
2725,96
2726,97
2727,96
2728,97
2729,98
2730,97
2731,96
2732,95
2733,96
2734,95
2735,96
2736,95
2737,96
2738,97
2739,98
2740,99
2741,100
2742,99
2743,98
2744,97
2745,96
2746,97
2747,98
2748,97
2749,98
2750,99
2751,100
2752,99
2753,98
2754,99
2755,98
2756,97
2757,98
2758,99
2759,98
2760,99
2761,98
2762,97
2763,96
2764,95
2765,94
2766,93
2767,92
2768,91
2769,90
2770,89
2771,88
2772,87
2773,86
2774,87
2775,86
2776,87
2777,88
2778,89
2779,88
2780,89
2781,88
2782,89
2783,90
2784,89
2785,90
2786,91
2787,90
2788,91
2789,92
2790,93
2791,94
2792,93
2793,94
2794,95
2795,96
2796,97
2797,96
2798,97
2799,98
2800,99
2801,98
2802,99
2803,98
2804,99
2805,98
2806,99
2807,98
2808,99
2809,98
2810,99
2811,98
2812,99
2813,98
2814,99
2815,98
2816,99
2817,98
2818,99
2819,98
2820,99
2821,98
2822,99
2823,98
2824,99
2825,98
2826,99
2827,98
2828,99
2829,98
2830,99
2831,98
2832,99
2833,98
2834,99
2835,98
2836,99
2837,98
2838,99
2839,98
2840,99
2841,98
2842,99
2843,98
2844,99
2845,98
2846,99
2847,98
2848,99
2849,98
2850,99
2851,98
2852,99
2853,98
2854,99
2855,98
2856,99
2857,98
2858,99
2859,98
2860,99
2861,98
2862,99
2863,98
2864,99
2865,98
2866,99
2867,98
2868,99
2869,98
2870,99
2871,98
2872,99
2873,98
2874,99
2875,98
2876,99
2877,98
2878,99
2879,98
2880,99
2881,100
2882,99
2883,98
2884,99
2885,98
2886,99
2887,100
2888,99
2889,98
2890,99
2891,98
2892,99
2893,98
2894,99
2895,98
2896,97
2897,98
2898,99
2899,98
2900,99
2901,100
2902,99
2903,100
2904,99
2905,98
2906,99
2907,98
2908,97
2909,96
2910,95
2911,94
2912,93
2913,92
2914,91
2915,90
2916,89
2917,88
2918,87
2919,88
2920,89
2921,90
2922,91
2923,90
2924,91
2925,92
2926,93
2927,94
2928,93
2929,94
2930,95
2931,96
2932,97
2933,96
2934,97
2935,98
2936,99
2937,98
2938,99
2939,100
2940,99
2941,100
2942,99
2943,98
2944,99
2945,100
2946,99
2947,98
2948,99
2949,100
2950,99
2951,98
2952,99
2953,100
2954,99
2955,100
2956,99
2957,98
2958,97
2959,96
2960,95
2961,94
2962,95
2963,94
2964,95
2965,96
2966,95
2967,96
2968,97
2969,96
2970,97
2971,98
2972,97
2973,96
2974,95
2975,94
2976,93
2977,92
2978,91
2979,90
2980,89
2981,90
2982,89
2983,90
2984,89
2985,90
2986,91
2987,92
2988,93
2989,94
2990,93
2991,94
2992,95
2993,96
2994,97
