Operacao,Ocupacao
962,7
963,6
964,5
965,4
966,3
967,2
968,1
969,0
970,1
971,2
972,3
973,2
974,3
975,4
976,5
977,6
978,7
979,6
980,7
981,8
982,9
983,8
984,9
985,8
986,9
987,8
988,9
989,8
990,9
991,8
992,9
993,10
994,9
995,10
996,9
997,10
998,9
999,8
1000,9
1001,10
1002,9
1003,10
1004,9
1005,10
1006,9
1007,8
1008,9
1009,10
1010,9
1011,10
1012,9
1013,10
1014,9
1015,10
1016,9
1017,10
1018,9
1019,10
1020,9
1021,10
1022,9
1023,10
1024,9
1025,10
1026,9
1027,8
1028,9
1029,10
1030,9
1031,8
1032,9
1033,10
1034,9
1035,10
1036,9
1037,10
1038,9
1039,10
1040,9
1041,10
1042,9
1043,10
1044,9
1045,8
1046,9
1047,10
1048,9
1049,10
1050,9
1051,8
1052,7
1053,8
1054,9
1055,10
1056,9
1057,10
1058,9
1059,10
1060,9
1061,10
1062,9
1063,8
1064,7
1065,8
1066,9
1067,10
1068,9
1069,10
1070,9
1071,10
1072,9
1073,10
1074,9
1075,10
1076,9
1077,10
1078,9
1079,10
1080,9
1081,8
1082,9
1083,8
1084,9
1085,10
1086,9
1087,10
1088,9
1089,8
1090,9
1091,8
1092,9
1093,10
1094,9
1095,10
1096,9
1097,10
1098,9
1099,8
1100,9
1101,10
1102,9
1103,10
1104,9
1105,8
1106,9
1107,10
1108,9
1109,10
1110,9
1111,10
1112,9
1113,10
1114,9
1115,10
1116,9
1117,10
1118,9
1119,10
1120,9
1121,10
1122,9
1123,10
1124,9
1125,10
1126,9
1127,10
1128,9
1129,10
1130,9
1131,10
1132,9
1133,8
1134,7
1135,6
1136,5
1137,4
1138,3
1139,4
1140,3
1141,4
1142,3
1143,4
1144,5
1145,4
1146,5
1147,6
1148,5
1149,6
1150,7
1151,8
1152,9
1153,8
1154,9
1155,8
1156,9
1157,8
1158,9
1159,8
1160,9
1161,8
1162,9
1163,8
1164,9
1165,10
1166,9
1167,10
1168,9
1169,10
1170,9
1171,10
1172,9
1173,10
1174,9
1175,10
1176,9
1177,10
1178,9
1179,10
1180,9
1181,10
1182,9
1183,10
1184,9
1185,8
1186,9
1187,8
1188,7
1189,8
1190,9
1191,10
1192,9
1193,8
1194,9
1195,10
1196,9
1197,10
1198,9
1199,10
1200,9
1201,8
1202,9
1203,10
1204,9
1205,8
1206,7
1207,6
1208,5
1209,4
1210,3
1211,2
1212,1
1213,0
1214,1
1215,2
1216,3
1217,4
1218,5
1219,6
1220,7
1221,8
1222,9
1223,10
1224,9
1225,10
1226,9
1227,8
1228,7
1229,8
1230,7
1231,8
1232,7
1233,6
1234,7
1235,8
1236,9
1237,10
1238,9
1239,8
1240,7
1241,6
1242,5
1243,4
1244,3
1245,2
1246,1
1247,0
1248,1
1249,2
1250,3
1251,4
1252,5
1253,6
1254,5
1255,6
1256,7
1257,8
1258,7
1259,8
1260,9
1261,10
1262,9
1263,8
1264,9
1265,8
1266,7
1267,6
1268,5
1269,6
1270,7
1271,6
1272,5
1273,4
1274,3
1275,4
1276,3
1277,2
1278,1
1279,2
1280,3
1281,2
1282,3
1283,4
1284,3
1285,4
1286,3
1287,2
1288,3
1289,4
1290,5
1291,6
1292,7
1293,8
1294,9
1295,10
1296,9
1297,8
1298,9
1299,10
1300,9
1301,8
1302,9
1303,10
1304,9
1305,8
1306,7
1307,8
1308,7
1309,6
1310,5
1311,4
1312,3
1313,2
1314,1
1315,0
1316,1
1317,2
1318,3
1319,4
1320,3
1321,4
1322,5
1323,6
1324,5
1325,6
1326,5
1327,6
1328,7
1329,8
1330,9
1331,10
1332,9
1333,8
1334,7
1335,6
1336,7
1337,6
1338,5
1339,4
1340,3
1341,2
1342,1
1343,0
1344,1
1345,2
1346,3
1347,4
1348,3
1349,4
1350,5
1351,6
1352,7
1353,6
1354,7
1355,8
1356,9
1357,8
1358,9
1359,8
1360,9
1361,8
1362,9
1363,10
1364,9
1365,8
1366,9
1367,10
1368,9
1369,10
1370,9
1371,8
1372,9
1373,10
1374,9
1375,8
1376,7
1377,6
1378,5
1379,4
1380,5
1381,6
1382,7
1383,8
1384,9
1385,8
1386,7
1387,6
1388,5
1389,4
1390,3
1391,2
1392,1
1393,0
1394,1
1395,2
1396,3
1397,4
1398,3
1399,4
1400,5
1401,6
1402,7
1403,8
1404,9
1405,10
1406,9
1407,10
1408,9
1409,8
1410,9
1411,8
1412,7
1413,6
1414,5
1415,4
1416,3
1417,4
1418,3
1419,2
1420,1
1421,2
1422,3
1423,4
1424,5
1425,6
1426,5
1427,6
1428,5
1429,4
1430,5
1431,4
1432,5
1433,6
1434,5
1435,6
1436,7
1437,8
1438,9
1439,8
1440,9
1441,8
1442,9
1443,8
1444,9
1445,8
1446,9
1447,8
1448,9
1449,8
1450,9
1451,8
1452,9
1453,8
1454,9
1455,8
1456,9
1457,8
1458,9
1459,8
1460,7
1461,6
1462,7
1463,8
1464,9
1465,10
1466,9
1467,10
1468,9
1469,8
1470,7
1471,6
1472,5
1473,6
1474,7
1475,8
1476,9
1477,10
1478,9
1479,10
1480,9
1481,10
1482,9
1483,8
1484,9
1485,10
1486,9
1487,10
1488,9
1489,8
1490,9
1491,10
1492,9
1493,8
1494,9
1495,10
1496,9
1497,8
1498,7
1499,6
1500,5
1501,4
1502,3
1503,2
1504,1
1505,2
1506,1
1507,0
1508,1
1509,2
1510,1
1511,2
1512,1
1513,2
1514,3
1515,4
1516,5
1517,6
1518,7
1519,8
1520,9
1521,10
1522,9
1523,8
1524,9
1525,8
1526,9
1527,8
1528,7
1529,6
1530,5
1531,6
1532,5
1533,6
1534,5
1535,6
1536,7
1537,6
1538,7
1539,8
1540,9
1541,8
1542,9
1543,8
1544,9
1545,8
1546,9
1547,8
1548,9
1549,8
1550,7
1551,8
1552,9
1553,8
1554,7
1555,6
1556,7
1557,8
1558,9
1559,8
1560,9
1561,10
1562,9
1563,10
1564,9
1565,10
1566,9
1567,8
1568,9
1569,8
1570,9
1571,8
1572,7
1573,6
1574,5
1575,4
1576,3
1577,2
1578,1
1579,0
1580,1
1581,2
1582,3
1583,4
1584,5
1585,6
1586,7
1587,8
1588,9
1589,10
1590,9
1591,8
1592,9
1593,8
1594,7
1595,8
1596,7
1597,8
1598,9
1599,10
1600,9
1601,8
1602,9
1603,10
1604,9
1605,8
1606,7
1607,6
1608,5
1609,4
1610,3
1611,2
1612,1
1613,0
1614,1
1615,2
1616,3
1617,4
1618,5
1619,6
1620,7
1621,8
1622,9
1623,10
1624,9
1625,8
1626,7
1627,6
1628,7
1629,8
1630,9
1631,8
1632,9
1633,8
1634,7
1635,8
1636,9
1637,10
1638,9
1639,8
1640,9
1641,8
1642,9
1643,10
1644,9
1645,8
1646,9
1647,8
1648,9
1649,8
1650,7
1651,8
1652,9
1653,8
1654,9
1655,8
1656,9
1657,8
1658,7
1659,8
1660,9
1661,10
1662,9
1663,10
1664,9
1665,8
1666,7
1667,6
1668,7
1669,6
1670,5
1671,4
1672,5
1673,6
1674,7
1675,6
1676,7
1677,8
1678,7
1679,8
1680,9
1681,10
1682,9
1683,10
1684,9
1685,8
1686,9
1687,8
1688,9
1689,10
1690,9
1691,8
1692,9
1693,8
1694,9
1695,8
1696,7
1697,6
1698,5
1699,4
1700,5
1701,4
1702,5
1703,6
1704,7
1705,8
1706,9
1707,8
1708,7
1709,8
1710,9
1711,10
1712,9
1713,8
1714,7
1715,8
1716,9
1717,8
1718,9
1719,10
1720,9
1721,8
1722,7
1723,8
1724,9
1725,8
1726,9
1727,8
1728,9
1729,10
1730,9
1731,10
1732,9
1733,10
1734,9
1735,8
1736,9
1737,8
1738,9
1739,10
1740,9
1741,8
1742,9
1743,8
1744,7
1745,8
1746,7
1747,8
1748,9
1749,8
1750,9
1751,10
1752,9
1753,8
1754,9
1755,8
1756,7
1757,6
1758,7
1759,6
1760,7
1761,8
1762,7
1763,8
1764,9
1765,10
1766,9
1767,8
1768,9
1769,10
1770,9
1771,8
1772,7
1773,6
1774,7
1775,8
1776,9
1777,8
1778,9
1779,10
1780,9
1781,10
1782,9
1783,10
1784,9
1785,10
1786,9
1787,8
1788,9
1789,8
1790,7
1791,6
1792,7
1793,6
1794,7
1795,8
1796,7
1797,8
1798,9
1799,10
1800,9
1801,8
1802,9
1803,8
1804,9
1805,10
1806,9
1807,10
1808,9
1809,8
1810,7
1811,8
1812,7
1813,8
1814,9
1815,8
1816,9
1817,8
1818,9
1819,8
1820,9
1821,8
1822,9
1823,8
1824,9
1825,8
1826,9
1827,8
1828,9
1829,10
1830,9
1831,8
1832,9
1833,10
1834,9
1835,10
1836,9
1837,8
1838,9
1839,8
1840,9
1841,10
1842,9
1843,8
1844,9
1845,8
1846,7
1847,6
1848,5
1849,4
1850,3
1851,2
1852,1
1853,0
1854,1
1855,2
1856,3
1857,4
1858,5
1859,6
1860,7
1861,8
1862,9
1863,10
1864,9
1865,8
1866,7
1867,8
1868,9
1869,10
1870,9
1871,10
1872,9
1873,8
1874,9
1875,8
1876,9
1877,10
1878,9
1879,8
1880,9
1881,10
1882,9
1883,8
1884,9
1885,8
1886,7
1887,8
1888,7
1889,8
1890,9
1891,10
1892,9
1893,8
1894,9
1895,10
1896,9
1897,8
1898,7
1899,6
1900,7
1901,6
1902,7
1903,8
1904,7
1905,8
1906,9
1907,8
1908,9
1909,8
1910,7
1911,8
1912,9
1913,8
1914,7
1915,8
1916,9
1917,8
1918,9
1919,10
1920,9
1921,10
1922,9
1923,8
1924,9
1925,10
1926,9
1927,10
1928,9
1929,10
1930,9
1931,8
1932,9
1933,8
1934,9
1935,8
1936,9
1937,10
1938,9
1939,8
1940,9
1941,10
1942,9
1943,8
1944,7
1945,8
1946,9
1947,10
1948,9
1949,10
1950,9
1951,8
1952,9
1953,8
1954,7
1955,6
1956,7
1957,8
1958,9
1959,10
1960,9
1961,8
1962,7
1963,8
1964,7
1965,8
1966,9
1967,8
1968,9
1969,10
1970,9
1971,8
1972,9
1973,8
1974,7
1975,6
1976,5
1977,4
1978,5
1979,6
1980,5
1981,6
1982,7
1983,6
1984,7
1985,8
1986,7
1987,8
1988,9
1989,8
1990,7
1991,8
1992,9
1993,8
1994,9
1995,8
1996,7
1997,6
1998,7
1999,8
2000,9
2001,8
2002,7
2003,6
2004,7
2005,8
2006,9
2007,8
2008,9
2009,10
2010,9
2011,10
2012,9
2013,10
2014,9
2015,8
2016,9
2017,8
2018,9
2019,8
2020,9
2021,8
2022,9
2023,8
2024,9
2025,8
2026,9
2027,8
2028,9
2029,8
2030,9
2031,8
2032,9
2033,8
2034,9
2035,8
2036,9
2037,8
2038,9
2039,8
2040,9
2041,10
2042,9
2043,10
2044,9
2045,8
2046,9
2047,8
2048,9
2049,10
2050,9
2051,8
2052,9
2053,10
2054,9
2055,8
2056,9
2057,10
2058,9
2059,8
2060,7
2061,6
2062,5
2063,6
2064,5
2065,6
2066,7
2067,8
2068,9
2069,10
2070,9
2071,8
2072,7
2073,6
2074,7
2075,8
2076,9
2077,8
2078,9
2079,8
2080,9
2081,8
2082,7
2083,8
2084,9
2085,8
2086,9
2087,10
2088,9
2089,8
2090,9
2091,8
2092,7
2093,6
2094,5
2095,4
2096,5
2097,6
2098,7
2099,8
2100,7
2101,8
2102,9
2103,10
2104,9
2105,8
2106,7
2107,6
2108,5
2109,4
2110,3
2111,2
2112,1
2113,0
2114,1
2115,2
2116,3
2117,4
2118,5
2119,6
2120,7
2121,8
2122,9
2123,10
2124,9
2125,8
2126,9
2127,8
2128,9
2129,8
2130,7
2131,6
2132,7
2133,8
2134,9
2135,10
2136,9
2137,10
2138,9
2139,8
2140,9
2141,10
2142,9
2143,10
2144,9
2145,10
2146,9
2147,10
2148,9
2149,8
2150,9
2151,8
2152,7
2153,6
2154,7
2155,8
2156,9
2157,8
2158,9
2159,10
2160,9
2161,8
2162,7
2163,8
2164,9
2165,10
2166,9
2167,8
2168,9
2169,10
2170,9
2171,8
2172,9
2173,8
2174,7
2175,8
2176,9
2177,8
2178,9
2179,8
2180,7
2181,6
2182,7
2183,8
2184,7
2185,8
2186,9
2187,8
2188,9
2189,10
2190,9
2191,8
2192,9
2193,8
2194,7
2195,6
2196,7
2197,8
2198,9
2199,8
2200,9
2201,10
2202,9
2203,8
2204,9
2205,10
2206,9
2207,8
2208,9
2209,8
2210,9
2211,10
2212,9
2213,8
2214,9
2215,8
2216,7
2217,6
2218,5
2219,4
2220,3
2221,2
2222,1
2223,0
2224,1
2225,2
2226,3
2227,2
2228,3
2229,4
2230,5
2231,6
2232,7
2233,8
2234,9
2235,10
2236,9
2237,8
2238,7
2239,8
2240,9
2241,8
2242,9
2243,8
2244,9
2245,10
2246,9
2247,8
2248,9
2249,10
2250,9
2251,8
2252,9
2253,8
2254,9
2255,10
2256,9
2257,8
2258,9
2259,10
2260,9
2261,8
2262,9
2263,8
2264,7
2265,6
2266,5
2267,6
2268,5
2269,6
2270,7
2271,8
2272,9
2273,8
2274,7
2275,6
2276,7
2277,6
2278,5
2279,6
2280,5
2281,6
2282,5
2283,6
2284,7
2285,8
2286,7
2287,8
2288,9
2289,10
2290,9
2291,8
2292,7
2293,6
2294,7
2295,8
2296,9
2297,8
2298,9
2299,8
2300,9
2301,8
2302,9
2303,8
2304,9
2305,10
2306,9
2307,8
2308,7
2309,6
2310,5
2311,6
2312,5
2313,6
2314,7
2315,8
2316,7
2317,8
2318,9
2319,8
2320,9
2321,8
2322,9
2323,8
2324,9
2325,8
2326,9
2327,8
2328,9
2329,8
2330,9
2331,8
2332,9
2333,8
2334,9
2335,8
2336,9
2337,8
2338,9
2339,8
2340,9
2341,8
2342,9
2343,8
2344,9
2345,8
2346,9
2347,8
2348,9
2349,8
2350,9
2351,8
2352,9
2353,8
2354,9
2355,8
2356,9
2357,8
2358,9
2359,8
2360,9
2361,8
2362,9
2363,8
2364,9
2365,8
2366,9
2367,8
2368,9
2369,8
2370,9
2371,8
2372,9
2373,8
2374,9
2375,8
2376,9
2377,10
2378,9
2379,10
2380,9
2381,10
2382,9
2383,8
2384,9
2385,10
2386,9
2387,10
2388,9
2389,8
2390,7
2391,6
2392,5
2393,4
2394,3
2395,2
2396,1
2397,0
2398,1
2399,2
2400,3
2401,4
2402,5
2403,4
2404,5
2405,4
2406,5
2407,6
2408,7
2409,8
2410,9
2411,10
2412,9
2413,8
2414,7
2415,6
2416,7
2417,6
2418,7
2419,8
2420,7
2421,8
2422,9
2423,8
2424,7
2425,6
2426,7
2427,8
2428,7
2429,8
2430,9
2431,8
2432,9
2433,8
2434,9
2435,8
2436,7
2437,8
2438,9
2439,8
2440,9
2441,10
2442,9
2443,8
2444,9
2445,8
2446,7
2447,6
2448,5
2449,4
2450,3
2451,2
2452,1
2453,2
2454,3
2455,2
2456,3
2457,4
2458,5
2459,6
2460,7
2461,8
2462,9
2463,10
2464,9
2465,8
2466,7
2467,6
2468,5
2469,4
2470,3
2471,4
2472,5
2473,6
2474,7
2475,8
2476,9
2477,8
2478,7
2479,6
2480,7
2481,6
2482,5
2483,4
2484,3
2485,2
2486,1
2487,2
2488,3
2489,2
2490,3
2491,4
2492,5
2493,6
2494,5
2495,6
2496,7
2497,8
2498,9
2499,8
2500,9
2501,8
2502,9
2503,8
2504,9
2505,8
2506,9
2507,8
2508,9
2509,8
2510,7
2511,6
2512,5
2513,4
2514,3
2515,2
2516,3
2517,4
2518,5
2519,6
2520,7
2521,8
2522,9
2523,8
2524,9
2525,10
2526,9
2527,10
2528,9
2529,8
2530,9
2531,8
2532,7
2533,6
2534,5
2535,4
2536,3
2537,2
2538,1
2539,0
2540,1
2541,2
2542,3
2543,4
2544,5
2545,6
2546,7
2547,8
2548,7
2549,8
2550,9
2551,8
2552,9
2553,8
2554,9
2555,8
2556,9
2557,8
2558,9
2559,8
2560,7
2561,6
2562,5
2563,4
2564,3
2565,2
2566,1
2567,0
2568,1
2569,2
2570,3
2571,4
2572,3
2573,4
2574,3
2575,4
2576,5
2577,4
2578,5
2579,6
2580,5
2581,6
2582,7
2583,8
2584,9
2585,8
2586,9
2587,8
2588,7
2589,8
2590,9
2591,8
2592,7
2593,8
2594,9
2595,8
2596,7
2597,8
2598,7
2599,8
2600,7
2601,8
2602,7
2603,8
2604,9
2605,10
2606,9
2607,10
2608,9
2609,10
2610,9
2611,10
2612,9
2613,8
2614,9
2615,8
2616,9
2617,8
2618,7
2619,6
2620,5
2621,6
2622,5
2623,4
2624,3
2625,4
2626,5
2627,6
2628,7
2629,8
2630,9
2631,8
2632,9
2633,8
2634,7
2635,8
2636,7
2637,8
2638,9
2639,10
2640,9
2641,8
2642,9
2643,8
2644,9
2645,8
2646,7
2647,6
2648,7
2649,6
2650,7
2651,6
2652,7
2653,8
2654,9
2655,8
2656,9
2657,8
2658,9
2659,8
2660,9
2661,10
2662,9
2663,8
2664,9
2665,8
2666,9
2667,10
2668,9
2669,8
2670,9
2671,10
2672,9
2673,8
2674,9
2675,8
2676,7
2677,6
2678,5
2679,4
2680,3
2681,4
2682,3
2683,4
2684,3
2685,4
2686,5
2687,4
2688,5
2689,6
2690,7
2691,6
2692,7
2693,8
2694,9
2695,8
2696,9
2697,8
2698,9
2699,8
2700,9
2701,8
2702,9
2703,8
2704,9
2705,8
2706,9
2707,10
2708,9
2709,8
2710,7
2711,8
2712,9
2713,8
2714,9
2715,8
2716,9
2717,8
2718,9
2719,8
2720,7
2721,8
2722,7
2723,8
2724,9
2725,10
2726,9
2727,8
2728,9
2729,8
2730,7
2731,8
2732,9
2733,10
2734,9
2735,10
2736,9
2737,10
2738,9
2739,8
2740,9
2741,8
2742,9
2743,8
2744,9
2745,10
2746,9
2747,10
2748,9
2749,10
2750,9
2751,10
2752,9
2753,10
2754,9
2755,8
2756,9
2757,10
2758,9
2759,8
2760,9
2761,8
2762,9
2763,8
2764,7
2765,6
2766,5
2767,4
2768,3
2769,2
2770,1
2771,0
2772,1
2773,2
2774,3
2775,4
2776,5
2777,6
2778,7
2779,8
2780,9
2781,10
2782,9
2783,10
2784,9
2785,10
2786,9
2787,8
2788,9
2789,10
2790,9
2791,8
2792,9
2793,10
2794,9
2795,8
2796,9
2797,10
2798,9
2799,8
2800,7
2801,6
2802,5
2803,4
2804,3
2805,2
2806,1
2807,0
2808,1
2809,2
2810,3
2811,4
2812,5
2813,6
2814,7
2815,8
2816,7
2817,8
2818,7
2819,8
2820,9
2821,8
2822,9
2823,8
2824,9
2825,8
2826,9
2827,10
2828,9
2829,8
2830,7
2831,6
2832,7
2833,6
2834,7
2835,6
2836,7
2837,8
2838,9
2839,8
2840,9
2841,8
2842,9
2843,10
2844,9
2845,8
2846,7
2847,8
2848,7
2849,8
2850,9
2851,8
2852,9
2853,8
2854,9
2855,10
2856,9
2857,8
2858,9
2859,8
2860,9
2861,10
2862,9
2863,8
2864,7
2865,6
2866,5
2867,4
2868,3
2869,2
2870,1
2871,0
2872,1
2873,2
2874,3
2875,4
2876,5
2877,6
2878,7
2879,8
2880,9
2881,10
2882,9
2883,8
2884,9
2885,10
2886,9
2887,10
2888,9
2889,10
2890,9
2891,10
2892,9
2893,10
2894,9
2895,10
2896,9
2897,10
2898,9
2899,8
2900,9
2901,10
2902,9
2903,10
2904,9
2905,8
2906,9
2907,8
2908,9
2909,10
2910,9
2911,10
2912,9
2913,10
2914,9
2915,10
2916,9
2917,8
2918,9
2919,8
2920,9
2921,8
2922,7
2923,8
2924,7
2925,8
2926,9
2927,8
2928,9
2929,10
2930,9
2931,8
2932,9
2933,10
2934,9
2935,8
2936,9
2937,8
2938,7
2939,6
2940,7
2941,8
2942,9
2943,8
2944,9
2945,8
2946,9
2947,10
2948,9
2949,8
2950,7
2951,6
2952,5
2953,4
2954,3
2955,2
2956,1
2957,0
2958,1
2959,2
2960,3
2961,4
2962,5
2963,6
2964,7
2965,8
2966,9
2967,8
2968,9
2969,8
2970,9
2971,8
2972,9
2973,8
2974,9
2975,8
2976,9
2977,8
2978,9
2979,8
2980,9
2981,8
2982,9
2983,8
2984,9
2985,8
2986,9
2987,8
2988,7
2989,8
2990,9
2991,10
2992,9
2993,8
2994,7
