Operacao,Ocupacao
962,95
963,94
964,95
965,96
966,95
967,96
968,97
969,96
970,97
971,98
972,97
973,98
974,99
975,98
976,99
977,98
978,99
979,98
980,97
981,96
982,95
983,94
984,93
985,92
986,91
987,90
988,89
989,88
990,87
991,86
992,85
993,86
994,87
995,86
996,87
997,88
998,87
999,88
1000,89
1001,88
1002,89
1003,90
1004,89
1005,90
1006,91
1007,90
1008,91
1009,92
1010,91
1011,92
1012,93
1013,92
1014,93
1015,94
1016,93
1017,94
1018,95
1019,94
1020,95
1021,96
1022,95
1023,96
1024,97
1025,96
1026,97
1027,98
1028,97
1029,98
1030,99
1031,98
1032,99
1033,98
1034,97
1035,96
1036,97
1037,98
1038,97
1039,98
1040,97
1041,98
1042,99
1043,98
1044,99
1045,98
1046,97
1047,96
1048,95
1049,94
1050,93
1051,92
1052,91
1053,90
1054,89
1055,88
1056,87
1057,86
1058,85
1059,84
1060,85
1061,84
1062,83
1063,82
1064,81
1065,80
1066,79
1067,80
1068,79
1069,80
1070,81
1071,80
1072,81
1073,82
1074,81
1075,82
1076,83
1077,82
1078,83
1079,84
1080,83
1081,84
1082,85
1083,84
1084,85
1085,86
1086,85
1087,86
1088,87
1089,86
1090,87
1091,88
1092,87
1093,88
1094,89
1095,88
1096,89
1097,90
1098,89
1099,90
1100,91
1101,90
1102,91
1103,92
1104,91
1105,92
1106,93
1107,92
1108,93
1109,94
1110,93
1111,94
1112,95
1113,94
1114,95
1115,96
1116,95
1117,96
1118,97
1119,96
1120,97
1121,98
1122,97
1123,98
1124,99
1125,98
1126,99
1127,98
1128,99
1129,98
1130,99
1131,98
1132,97
1133,96
1134,95
1135,94
1136,93
1137,92
1138,91
1139,90
1140,89
1141,88
1142,87
1143,86
1144,85
1145,84
1146,83
1147,82
1148,81
1149,80
1150,79
1151,78
1152,77
1153,76
1154,77
1155,78
1156,77
1157,78
1158,79
1159,78
1160,79
1161,80
1162,79
1163,80
1164,81
1165,80
1166,81
1167,82
1168,81
1169,82
1170,83
1171,82
1172,83
1173,84
1174,83
1175,84
1176,85
1177,84
1178,85
1179,86
1180,85
1181,86
1182,87
1183,86
1184,87
1185,88
1186,87
1187,88
1188,89
1189,88
1190,89
1191,90
1192,89
1193,90
1194,91
1195,90
1196,91
1197,92
1198,91
1199,92
1200,93
1201,92
1202,93
1203,94
1204,93
1205,94
1206,95
1207,94
1208,95
1209,96
1210,95
1211,96
1212,97
1213,96
1214,97
1215,98
1216,97
1217,98
1218,99
1219,98
1220,99
1221,98
1222,99
1223,98
1224,97
1225,96
1226,95
1227,94
1228,93
1229,92
1230,91
1231,90
1232,89
1233,88
1234,87
1235,86
1236,85
1237,84
1238,85
1239,84
1240,83
1241,84
1242,83
1243,84
1244,85
1245,84
1246,85
1247,86
1248,85
1249,86
1250,87
1251,86
1252,87
1253,88
1254,87
1255,88
1256,89
1257,88
1258,89
1259,90
1260,89
1261,90
1262,91
1263,90
1264,91
1265,92
1266,91
1267,92
1268,93
1269,92
1270,93
1271,94
1272,93
1273,94
1274,95
1275,94
1276,95
1277,96
1278,95
1279,96
1280,97
1281,96
1282,97
1283,98
1284,97
1285,98
1286,99
1287,98
1288,99
1289,98
1290,99
1291,98
1292,99
1293,98
1294,97
1295,96
1296,95
1297,94
1298,93
1299,92
1300,91
1301,90
1302,89
1303,88
1304,87
1305,86
1306,85
1307,84
1308,83
1309,82
1310,81
1311,80
1312,79
1313,78
1314,77
1315,76
1316,75
1317,74
1318,73
1319,72
1320,71
1321,70
1322,69
1323,68
1324,67
1325,66
1326,65
1327,64
1328,63
1329,62
1330,61
1331,60
1332,61
1333,62
1334,63
1335,64
1336,65
1337,66
1338,65
1339,66
1340,65
1341,66
1342,67
1343,66
1344,67
1345,68
1346,67
1347,68
1348,69
1349,68
1350,69
1351,70
1352,69
1353,70
1354,71
1355,70
1356,71
1357,72
1358,71
1359,72
1360,73
1361,72
1362,73
1363,74
1364,73
1365,74
1366,75
1367,74
1368,75
1369,76
1370,75
1371,76
1372,77
1373,76
1374,77
1375,78
1376,77
1377,78
1378,79
1379,78
1380,79
1381,80
1382,79
1383,80
1384,81
1385,80
1386,81
1387,82
1388,81
1389,82
1390,83
1391,82
1392,83
1393,84
1394,83
1395,84
1396,85
1397,84
1398,85
1399,86
1400,85
1401,86
1402,87
1403,86
1404,87
1405,88
1406,87
1407,88
1408,89
1409,88
1410,89
1411,90
1412,89
1413,90
1414,91
1415,90
1416,91
1417,92
1418,91
1419,92
1420,93
1421,92
1422,93
1423,94
1424,93
1425,94
1426,95
1427,94
1428,95
1429,96
1430,95
1431,96
1432,97
1433,96
1434,97
1435,98
1436,97
1437,98
1438,99
1439,98
1440,99
1441,98
1442,97
1443,96
1444,95
1445,94
1446,93
1447,92
1448,91
1449,90
1450,89
1451,88
1452,87
1453,86
1454,85
1455,84
1456,83
1457,82
1458,81
1459,80
1460,79
1461,78
1462,77
1463,76
1464,75
1465,74
1466,73
1467,72
1468,71
1469,70
1470,69
1471,68
1472,67
1473,66
1474,65
1475,64
1476,63
1477,62
1478,61
1479,60
1480,61
1481,60
1482,61
1483,60
1484,61
1485,62
1486,61
1487,62
1488,63
1489,62
1490,63
1491,64
1492,63
1493,64
1494,65
1495,64
1496,65
1497,66
1498,65
1499,66
1500,67
1501,66
1502,67
1503,68
1504,67
1505,68
1506,69
1507,68
1508,69
1509,70
1510,69
1511,70
1512,71
1513,70
1514,71
1515,72
1516,71
1517,72
1518,73
1519,72
1520,73
1521,74
1522,73
1523,74
1524,75
1525,74
1526,75
1527,76
1528,75
1529,76
1530,77
1531,76
1532,77
1533,78
1534,77
1535,78
1536,79
1537,78
1538,79
1539,80
1540,79
1541,80
1542,81
1543,80
1544,81
1545,82
1546,81
1547,82
1548,83
1549,82
1550,83
1551,84
1552,83
1553,84
1554,85
1555,84
1556,85
1557,86
1558,85
1559,86
1560,87
1561,86
1562,87
1563,88
1564,87
1565,88
1566,89
1567,88
1568,89
1569,90
1570,89
1571,90
1572,91
1573,90
1574,91
1575,92
1576,91
1577,92
1578,93
1579,92
1580,93
1581,94
1582,93
1583,94
1584,95
1585,94
1586,95
1587,96
1588,95
1589,96
1590,97
1591,96
1592,97
1593,98
1594,97
1595,98
1596,99
1597,98
1598,99
1599,98
1600,99
1601,100
1602,99
1603,98
1604,97
1605,98
1606,99
1607,100
1608,99
1609,100
1610,99
1611,100
1612,99
1613,98
1614,97
1615,96
1616,95
1617,94
1618,93
1619,92
1620,91
1621,90
1622,89
1623,88
1624,87
1625,86
1626,87
1627,88
1628,87
1629,86
1630,87
1631,88
1632,87
1633,88
1634,89
1635,88
1636,89
1637,90
1638,89
1639,90
1640,91
1641,90
1642,91
1643,92
1644,91
1645,92
1646,93
1647,92
1648,93
1649,94
1650,93
1651,94
1652,95
1653,94
1654,95
1655,96
1656,95
1657,96
1658,97
1659,96
1660,97
1661,98
1662,97
1663,98
1664,99
1665,98
1666,99
1667,98
1668,97
1669,96
1670,95
1671,94
1672,93
1673,92
1674,91
1675,90
1676,89
1677,88
1678,87
1679,86
1680,85
1681,84
1682,83
1683,82
1684,81
1685,80
1686,79
1687,78
1688,77
1689,76
1690,75
1691,74
1692,73
1693,72
1694,71
1695,70
1696,69
1697,68
1698,67
1699,66
1700,65
1701,64
1702,63
1703,62
1704,61
1705,60
1706,61
1707,60
1708,61
1709,60
1710,61
1711,62
1712,61
1713,62
1714,63
1715,62
1716,63
1717,64
1718,63
1719,64
1720,65
1721,64
1722,65
1723,66
1724,65
1725,66
1726,67
1727,66
1728,67
1729,68
1730,67
1731,68
1732,69
1733,68
1734,69
1735,70
1736,69
1737,70
1738,71
1739,70
1740,71
1741,72
1742,71
1743,72
1744,73
1745,72
1746,73
1747,74
1748,73
1749,74
1750,75
1751,74
1752,75
1753,76
1754,75
1755,76
1756,77
1757,76
1758,77
1759,78
1760,77
1761,78
1762,79
1763,78
1764,79
1765,80
1766,79
1767,80
1768,81
1769,80
1770,81
1771,82
1772,81
1773,82
1774,83
1775,82
1776,83
1777,84
1778,83
1779,84
1780,85
1781,84
1782,85
1783,86
1784,85
1785,86
1786,87
1787,86
1788,87
1789,88
1790,87
1791,88
1792,89
1793,88
1794,89
1795,90
1796,89
1797,90
1798,91
1799,90
1800,91
1801,92
1802,91
1803,92
1804,93
1805,92
1806,93
1807,94
1808,93
1809,94
1810,95
1811,94
1812,95
1813,96
1814,95
1815,96
1816,97
1817,96
1818,97
1819,98
1820,97
1821,98
1822,99
1823,98
1824,99
1825,98
1826,97
1827,98
1828,99
1829,100
1830,99
1831,98
1832,97
1833,96
1834,95
1835,96
1836,95
1837,96
1838,97
1839,98
1840,99
1841,98
1842,99
1843,98
1844,97
1845,96
1846,95
1847,94
1848,93
1849,92
1850,91
1851,90
1852,89
1853,88
1854,87
1855,86
1856,87
1857,86
1858,87
1859,86
1860,87
1861,88
1862,87
1863,88
1864,89
1865,88
1866,89
1867,90
1868,89
1869,90
1870,91
1871,90
1872,91
1873,92
1874,91
1875,92
1876,93
1877,92
1878,93
1879,94
1880,93
1881,94
1882,95
1883,94
1884,95
1885,96
1886,95
1887,96
1888,97
1889,96
1890,97
1891,98
1892,97
1893,98
1894,99
1895,98
1896,99
1897,98
1898,97
1899,96
1900,95
1901,94
1902,95
1903,94
1904,95
1905,96
1906,97
1907,96
1908,95
1909,96
1910,95
1911,96
1912,97
1913,96
1914,97
1915,98
1916,97
1917,98
1918,99
1919,98
1920,99
1921,98
1922,97
1923,96
1924,95
1925,94
1926,93
1927,92
1928,91
1929,90
1930,89
1931,88
1932,87
1933,86
1934,85
1935,84
1936,83
1937,82
1938,81
1939,80
1940,79
1941,78
1942,77
1943,76
1944,75
1945,74
1946,73
1947,72
1948,71
1949,70
1950,69
1951,68
1952,67
1953,66
1954,65
1955,64
1956,63
1957,62
1958,61
1959,62
1960,61
1961,62
1962,61
1963,62
1964,63
1965,62
1966,63
1967,64
1968,63
1969,64
1970,65
1971,64
1972,65
1973,66
1974,65
1975,66
1976,67
1977,66
1978,67
1979,68
1980,67
1981,68
1982,69
1983,68
1984,69
1985,70
1986,69
1987,70
1988,71
1989,70
1990,71
1991,72
1992,71
1993,72
1994,73
1995,72
1996,73
1997,74
1998,73
1999,74
2000,75
2001,74
2002,75
2003,76
2004,75
2005,76
2006,77
2007,76
2008,77
2009,78
2010,77
2011,78
2012,79
2013,78
2014,79
2015,80
2016,79
2017,80
2018,81
2019,80
2020,81
2021,82
2022,81
2023,82
2024,83
2025,82
2026,83
2027,84
2028,83
2029,84
2030,85
2031,84
2032,85
2033,86
2034,85
2035,86
2036,87
2037,86
2038,87
2039,88
2040,87
2041,88
2042,89
2043,88
2044,89
2045,90
2046,89
2047,90
2048,91
2049,90
2050,91
2051,92
2052,91
2053,92
2054,93
2055,92
2056,93
2057,94
2058,93
2059,94
2060,95
2061,94
2062,95
2063,96
2064,95
2065,96
2066,97
2067,96
2068,97
2069,98
2070,97
2071,98
2072,99
2073,98
2074,99
2075,98
2076,99
2077,98
2078,99
2079,98
2080,97
2081,96
2082,97
2083,96
2084,97
2085,98
2086,97
2087,98
2088,99
2089,98
2090,99
2091,98
2092,99
2093,98
2094,99
2095,98
2096,99
2097,98
2098,99
2099,98
2100,99
2101,98
2102,99
2103,98
2104,99
2105,98
2106,99
2107,98
2108,99
2109,98
2110,99
2111,100
2112,99
2113,100
2114,99
2115,98
2116,97
2117,96
2118,95
2119,96
2120,95
2121,96
2122,95
2123,96
2124,97
2125,96
2126,97
2127,98
2128,97
2129,98
2130,99
2131,98
2132,99
2133,98
2134,97
2135,96
2136,95
2137,94
2138,93
2139,92
2140,91
2141,90
2142,89
2143,88
2144,87
2145,86
2146,85
2147,84
2148,83
2149,82
2150,81
2151,80
2152,79
2153,78
2154,77
2155,76
2156,75
2157,74
2158,73
2159,72
2160,71
2161,70
2162,69
2163,68
2164,67
2165,66
2166,65
2167,64
2168,63
2169,62
2170,61
2171,60
2172,61
2173,60
2174,61
2175,60
2176,61
2177,60
2178,61
2179,62
2180,61
2181,62
2182,63
2183,62
2184,63
2185,64
2186,63
2187,64
2188,65
2189,64
2190,65
2191,66
2192,65
2193,66
2194,67
2195,66
2196,67
2197,68
2198,67
2199,68
2200,69
2201,68
2202,69
2203,70
2204,69
2205,70
2206,71
2207,70
2208,71
2209,72
2210,71
2211,72
2212,73
2213,72
2214,73
2215,74
2216,73
2217,74
2218,75
2219,74
2220,75
2221,76
2222,75
2223,76
2224,77
2225,76
2226,77
2227,78
2228,77
2229,78
2230,79
2231,78
2232,79
2233,80
2234,79
2235,80
2236,81
2237,80
2238,81
2239,82
2240,81
2241,82
2242,83
2243,82
2244,83
2245,84
2246,83
2247,84
2248,85
2249,84
2250,85
2251,86
2252,85
2253,86
2254,87
2255,86
2256,87
2257,88
2258,87
2259,88
2260,89
2261,88
2262,89
2263,90
2264,89
2265,90
2266,91
2267,90
2268,91
2269,92
2270,91
2271,92
2272,93
2273,92
2274,93
2275,94
2276,93
2277,94
2278,95
2279,94
2280,95
2281,96
2282,95
2283,96
2284,97
2285,96
2286,97
2287,98
2288,97
2289,98
2290,99
2291,98
2292,99
2293,98
2294,97
2295,96
2296,95
2297,94
2298,93
2299,92
2300,91
2301,90
2302,89
2303,88
2304,87
2305,86
2306,85
2307,84
2308,83
2309,82
2310,81
2311,80
2312,79
2313,78
2314,77
2315,76
2316,75
2317,74
2318,73
2319,72
2320,71
2321,70
2322,69
2323,68
2324,67
2325,66
2326,65
2327,64
2328,63
2329,62
2330,61
2331,62
2332,61
2333,62
2334,61
2335,62
2336,63
2337,62
2338,63
2339,64
2340,63
2341,64
2342,65
2343,64
2344,65
2345,66
2346,65
2347,66
2348,67
2349,66
2350,67
2351,68
2352,67
2353,68
2354,69
2355,68
2356,69
2357,70
2358,69
2359,70
2360,71
2361,70
2362,71
2363,72
2364,71
2365,72
2366,73
2367,72
2368,73
2369,74
2370,73
2371,74
2372,75
2373,74
2374,75
2375,76
2376,75
2377,76
2378,77
2379,76
2380,77
2381,78
2382,77
2383,78
2384,79
2385,78
2386,79
2387,80
2388,79
2389,80
2390,81
2391,80
2392,81
2393,82
2394,81
2395,82
2396,83
2397,82
2398,83
2399,84
2400,83
2401,84
2402,85
2403,84
2404,85
2405,86
2406,85
2407,86
2408,87
2409,86
2410,87
2411,88
2412,87
2413,88
2414,89
2415,88
2416,89
2417,90
2418,89
2419,90
2420,91
2421,90
2422,91
2423,92
2424,91
2425,92
2426,93
2427,92
2428,93
2429,94
2430,93
2431,94
2432,95
2433,94
2434,95
2435,96
2436,95
2437,96
2438,97
2439,96
2440,97
2441,98
2442,97
2443,98
2444,99
2445,98
2446,99
2447,98
2448,97
2449,96
2450,95
2451,94
2452,93
2453,92
2454,91
2455,90
2456,89
2457,88
2458,87
2459,86
2460,85
2461,84
2462,83
2463,82
2464,81
2465,80
2466,79
2467,78
2468,77
2469,76
2470,75
2471,74
2472,73
2473,72
2474,71
2475,70
2476,69
2477,68
2478,67
2479,66
2480,65
2481,64
2482,63
2483,62
2484,61
2485,60
2486,59
2487,58
2488,59
2489,60
2490,61
2491,62
2492,61
2493,62
2494,61
2495,62
2496,63
2497,62
2498,63
2499,64
2500,63
2501,64
2502,65
2503,64
2504,65
2505,66
2506,65
2507,66
2508,67
2509,66
2510,67
2511,68
2512,67
2513,68
2514,69
2515,68
2516,69
2517,70
2518,69
2519,70
2520,71
2521,70
2522,71
2523,72
2524,71
2525,72
2526,73
2527,72
2528,73
2529,74
2530,73
2531,74
2532,75
2533,74
2534,75
2535,76
2536,75
2537,76
2538,77
2539,76
2540,77
2541,78
2542,77
2543,78
2544,79
2545,78
2546,79
2547,80
2548,79
2549,80
2550,81
2551,80
2552,81
2553,82
2554,81
2555,82
2556,83
2557,82
2558,83
2559,84
2560,83
2561,84
2562,85
2563,84
2564,85
2565,86
2566,85
2567,86
2568,87
2569,86
2570,87
2571,88
2572,87
2573,88
2574,89
2575,88
2576,89
2577,90
2578,89
2579,90
2580,91
2581,90
2582,91
2583,92
2584,91
2585,92
2586,93
2587,92
2588,93
2589,94
2590,93
2591,94
2592,95
2593,94
2594,95
2595,96
2596,95
2597,96
2598,97
2599,96
2600,97
2601,98
2602,97
2603,98
2604,99
2605,98
2606,99
2607,98
2608,97
2609,96
2610,95
2611,94
2612,93
2613,92
2614,91
2615,90
2616,89
2617,88
2618,87
2619,86
2620,85
2621,84
2622,83
2623,82
2624,81
2625,80
2626,79
2627,78
2628,77
2629,76
2630,75
2631,74
2632,73
2633,72
2634,71
2635,70
2636,69
2637,68
2638,67
2639,66
2640,65
2641,64
2642,63
2643,62
2644,61
2645,60
2646,61
2647,60
2648,61
2649,62
2650,61
2651,62
2652,63
2653,62
2654,63
2655,64
2656,63
2657,64
2658,65
2659,64
2660,65
2661,66
2662,65
2663,66
2664,67
2665,66
2666,67
2667,68
2668,67
2669,68
2670,69
2671,68
2672,69
2673,70
2674,69
2675,70
2676,71
2677,70
2678,71
2679,72
2680,71
2681,72
2682,73
2683,72
2684,73
2685,74
2686,73
2687,74
2688,75
2689,74
2690,75
2691,76
2692,75
2693,76
2694,77
2695,76
2696,77
2697,78
2698,77
2699,78
2700,79
2701,78
2702,79
2703,80
2704,79
2705,80
2706,81
2707,80
2708,81
2709,82
2710,81
2711,82
2712,83
2713,82
2714,83
2715,84
2716,83
2717,84
2718,85
2719,84
2720,85
2721,86
2722,85
2723,86
2724,87
2725,86
2726,87
2727,88
2728,87
2729,88
2730,89
2731,88
2732,89
2733,90
2734,89
2735,90
2736,91
2737,90
2738,91
2739,92
2740,91
2741,92
2742,93
2743,92
2744,93
2745,94
2746,93
2747,94
2748,95
2749,94
2750,95
2751,96
2752,95
2753,96
2754,97
2755,96
2756,97
2757,98
2758,97
2759,98
2760,99
2761,98
2762,99
2763,98
2764,97
2765,96
2766,95
2767,94
2768,93
2769,92
2770,91
2771,90
2772,89
2773,88
2774,87
2775,86
2776,85
2777,84
2778,83
2779,82
2780,81
2781,80
2782,79
2783,78
2784,77
2785,76
2786,75
2787,74
2788,73
2789,72
2790,71
2791,70
2792,69
2793,68
2794,67
2795,66
2796,65
2797,64
2798,63
2799,62
2800,61
2801,62
2802,61
2803,62
2804,61
2805,62
2806,61
2807,62
2808,63
2809,62
2810,63
2811,64
2812,63
2813,64
2814,65
2815,64
2816,65
2817,66
2818,65
2819,66
2820,67
2821,66
2822,67
2823,68
2824,67
2825,68
2826,69
2827,68
2828,69
2829,70
2830,69
2831,70
2832,71
2833,70
2834,71
2835,72
2836,71
2837,72
2838,73
2839,72
2840,73
2841,74
2842,73
2843,74
2844,75
2845,74
2846,75
2847,76
2848,75
2849,76
2850,77
2851,76
2852,77
2853,78
2854,77
2855,78
2856,79
2857,78
2858,79
2859,80
2860,79
2861,80
2862,81
2863,80
2864,81
2865,82
2866,81
2867,82
2868,83
2869,82
2870,83
2871,84
2872,83
2873,84
2874,85
2875,84
2876,85
2877,86
2878,85
2879,86
2880,87
2881,86
2882,87
2883,88
2884,87
2885,88
2886,89
2887,88
2888,89
2889,90
2890,89
2891,90
2892,91
2893,90
2894,91
2895,92
2896,91
2897,92
2898,93
2899,92
2900,93
2901,94
2902,93
2903,94
2904,95
2905,94
2906,95
2907,96
2908,95
2909,96
2910,97
2911,96
2912,97
2913,98
2914,97
2915,98
2916,99
2917,98
2918,99
2919,98
2920,99
2921,98
2922,99
2923,98
2924,99
2925,98
2926,97
2927,96
2928,97
2929,98
2930,97
2931,98
2932,99
2933,98
2934,99
2935,98
2936,97
2937,96
2938,95
2939,94
2940,93
2941,92
2942,91
2943,90
2944,89
2945,88
2946,87
2947,86
2948,85
2949,84
2950,83
2951,82
2952,81
2953,80
2954,79
2955,78
2956,77
2957,76
2958,75
2959,74
2960,73
2961,72
2962,71
2963,70
2964,69
2965,68
2966,67
2967,66
2968,65
2969,64
2970,63
2971,62
2972,61
2973,60
2974,61
2975,60
2976,61
2977,62
2978,61
2979,62
2980,63
2981,62
2982,63
2983,64
2984,63
2985,64
2986,65
2987,64
2988,65
2989,66
2990,65
2991,66
2992,67
2993,66
2994,67
