Operacao,Ocupacao
962,1
963,2
964,1
965,0
966,1
967,2
968,3
969,4
970,5
971,6
972,7
973,8
974,9
975,10
976,11
977,12
978,13
979,14
980,15
981,16
982,17
983,18
984,19
985,20
986,21
987,22
988,23
989,24
990,25
991,26
992,27
993,26
994,27
995,26
996,25
997,26
998,25
999,24
1000,25
1001,24
1002,23
1003,24
1004,23
1005,22
1006,23
1007,22
1008,21
1009,22
1010,21
1011,20
1012,21
1013,20
1014,19
1015,20
1016,19
1017,18
1018,17
1019,16
1020,15
1021,16
1022,15
1023,14
1024,15
1025,14
1026,13
1027,14
1028,13
1029,12
1030,13
1031,12
1032,11
1033,12
1034,11
1035,10
1036,11
1037,10
1038,9
1039,10
1040,9
1041,8
1042,9
1043,8
1044,7
1045,8
1046,7
1047,6
1048,7
1049,6
1050,5
1051,6
1052,5
1053,4
1054,5
1055,4
1056,3
1057,4
1058,3
1059,2
1060,3
1061,2
1062,1
1063,2
1064,1
1065,2
1066,1
1067,2
1068,1
1069,2
1070,3
1071,4
1072,5
1073,6
1074,7
1075,8
1076,9
1077,10
1078,9
1079,10
1080,11
1081,12
1082,13
1083,14
1084,15
1085,16
1086,15
1087,14
1088,13
1089,12
1090,11
1091,10
1092,9
1093,10
1094,9
1095,8
1096,9
1097,8
1098,7
1099,8
1100,7
1101,6
1102,7
1103,6
1104,5
1105,6
1106,5
1107,4
1108,5
1109,4
1110,3
1111,4
1112,3
1113,2
1114,3
1115,2
1116,1
1117,2
1118,1
1119,2
1120,1
1121,2
1122,1
1123,2
1124,1
1125,2
1126,1
1127,2
1128,3
1129,4
1130,3
1131,4
1132,3
1133,2
1134,1
1135,2
1136,1
1137,2
1138,3
1139,4
1140,5
1141,6
1142,7
1143,8
1144,9
1145,10
1146,11
1147,12
1148,13
1149,14
1150,13
1151,14
1152,15
1153,16
1154,17
1155,18
1156,19
1157,20
1158,21
1159,22
1160,23
1161,24
1162,25
1163,26
1164,27
1165,28
1166,29
1167,30
1168,31
1169,32
1170,33
1171,34
1172,35
1173,36
1174,37
1175,38
1176,37
1177,38
1178,39
1179,40
1180,39
1181,40
1182,39
1183,40
1184,39
1185,38
1186,39
1187,38
1188,37
1189,38
1190,37
1191,36
1192,37
1193,36
1194,35
1195,36
1196,35
1197,34
1198,35
1199,34
1200,33
1201,34
1202,33
1203,32
1204,33
1205,32
1206,31
1207,32
1208,31
1209,30
1210,31
1211,30
1212,29
1213,30
1214,29
1215,28
1216,29
1217,28
1218,27
1219,28
1220,27
1221,26
1222,27
1223,26
1224,25
1225,26
1226,25
1227,24
1228,25
1229,24
1230,23
1231,24
1232,23
1233,22
1234,23
1235,22
1236,21
1237,22
1238,21
1239,20
1240,21
1241,20
1242,19
1243,20
1244,19
1245,18
1246,19
1247,18
1248,17
1249,18
1250,17
1251,16
1252,17
1253,16
1254,15
1255,16
1256,15
1257,14
1258,15
1259,14
1260,13
1261,14
1262,13
1263,12
1264,13
1265,12
1266,11
1267,12
1268,11
1269,10
1270,11
1271,10
1272,9
1273,10
1274,9
1275,8
1276,9
1277,8
1278,7
1279,8
1280,7
1281,6
1282,7
1283,6
1284,5
1285,6
1286,5
1287,4
1288,5
1289,4
1290,3
1291,4
1292,3
1293,2
1294,3
1295,2
1296,1
1297,2
1298,1
1299,2
1300,3
1301,4
1302,5
1303,6
1304,7
1305,8
1306,7
1307,8
1308,7
1309,6
1310,7
1311,6
1312,5
1313,6
1314,5
1315,4
1316,5
1317,4
1318,3
1319,4
1320,3
1321,2
1322,3
1323,2
1324,1
1325,2
1326,1
1327,2
1328,1
1329,2
1330,1
1331,2
1332,3
1333,2
1334,3
1335,4
1336,5
1337,6
1338,7
1339,6
1340,7
1341,6
1342,7
1343,6
1344,7
1345,6
1346,5
1347,6
1348,5
1349,4
1350,5
1351,4
1352,3
1353,4
1354,3
1355,2
1356,3
1357,2
1358,1
1359,2
1360,1
1361,0
1362,1
1363,2
1364,3
1365,4
1366,3
1367,4
1368,5
1369,4
1370,3
1371,2
1372,1
1373,2
1374,3
1375,4
1376,5
1377,6
1378,7
1379,8
1380,9
1381,10
1382,11
1383,12
1384,13
1385,14
1386,15
1387,16
1388,17
1389,18
1390,17
1391,18
1392,19
1393,20
1394,21
1395,20
1396,21
1397,20
1398,21
1399,20
1400,19
1401,20
1402,19
1403,18
1404,19
1405,18
1406,17
1407,18
1408,17
1409,16
1410,17
1411,16
1412,15
1413,16
1414,15
1415,14
1416,15
1417,14
1418,13
1419,14
1420,13
1421,12
1422,13
1423,12
1424,11
1425,12
1426,11
1427,10
1428,11
1429,10
1430,9
1431,10
1432,9
1433,8
1434,9
1435,8
1436,7
1437,8
1438,7
1439,6
1440,7
1441,6
1442,5
1443,6
1444,5
1445,4
1446,5
1447,4
1448,3
1449,4
1450,3
1451,2
1452,3
1453,2
1454,1
1455,2
1456,1
1457,2
1458,3
1459,4
1460,5
1461,6
1462,7
1463,8
1464,9
1465,10
1466,11
1467,12
1468,13
1469,14
1470,15
1471,16
1472,17
1473,18
1474,19
1475,20
1476,21
1477,22
1478,23
1479,24
1480,25
1481,26
1482,27
1483,26
1484,27
1485,26
1486,25
1487,26
1488,25
1489,24
1490,25
1491,24
1492,23
1493,24
1494,23
1495,22
1496,23
1497,22
1498,21
1499,22
1500,21
1501,20
1502,21
1503,20
1504,19
1505,20
1506,19
1507,18
1508,19
1509,18
1510,17
1511,18
1512,17
1513,16
1514,17
1515,16
1516,15
1517,16
1518,15
1519,14
1520,15
1521,14
1522,13
1523,14
1524,13
1525,12
1526,13
1527,12
1528,11
1529,12
1530,11
1531,10
1532,11
1533,10
1534,9
1535,10
1536,9
1537,8
1538,9
1539,8
1540,7
1541,8
1542,7
1543,6
1544,7
1545,6
1546,5
1547,6
1548,5
1549,4
1550,5
1551,4
1552,3
1553,4
1554,3
1555,2
1556,3
1557,2
1558,1
1559,2
1560,1
1561,2
1562,1
1563,2
1564,3
1565,4
1566,5
1567,6
1568,7
1569,8
1570,9
1571,10
1572,11
1573,12
1574,13
1575,14
1576,15
1577,16
1578,17
1579,18
1580,19
1581,20
1582,21
1583,22
1584,23
1585,24
1586,25
1587,26
1588,27
1589,28
1590,29
1591,30
1592,31
1593,32
1594,33
1595,34
1596,33
1597,32
1598,31
1599,30
1600,29
1601,28
1602,27
1603,26
1604,25
1605,24
1606,23
1607,22
1608,21
1609,20
1610,19
1611,18
1612,17
1613,16
1614,15
1615,14
1616,13
1617,12
1618,11
1619,10
1620,9
1621,8
1622,7
1623,6
1624,5
1625,4
1626,3
1627,2
1628,3
1629,4
1630,5
1631,6
1632,7
1633,8
1634,9
1635,10
1636,11
1637,12
1638,13
1639,14
1640,15
1641,16
1642,17
1643,16
1644,17
1645,16
1646,15
1647,16
1648,15
1649,14
1650,15
1651,14
1652,13
1653,14
1654,13
1655,12
1656,13
1657,12
1658,11
1659,12
1660,11
1661,10
1662,11
1663,10
1664,9
1665,10
1666,9
1667,8
1668,9
1669,8
1670,7
1671,8
1672,7
1673,6
1674,7
1675,6
1676,5
1677,6
1678,5
1679,4
1680,5
1681,4
1682,3
1683,4
1684,3
1685,2
1686,3
1687,2
1688,1
1689,2
1690,1
1691,2
1692,3
1693,2
1694,3
1695,2
1696,3
1697,4
1698,5
1699,6
1700,7
1701,8
1702,9
1703,8
1704,9
1705,8
1706,7
1707,8
1708,7
1709,6
1710,7
1711,6
1712,5
1713,6
1714,5
1715,4
1716,5
1717,4
1718,3
1719,4
1720,3
1721,2
1722,3
1723,2
1724,1
1725,2
1726,1
1727,2
1728,3
1729,4
1730,5
1731,6
1732,7
1733,8
1734,9
1735,10
1736,11
1737,12
1738,13
1739,14
1740,13
1741,14
1742,13
1743,12
1744,13
1745,12
1746,11
1747,12
1748,11
1749,10
1750,11
1751,10
1752,9
1753,10
1754,9
1755,8
1756,9
1757,8
1758,7
1759,8
1760,7
1761,6
1762,7
1763,6
1764,5
1765,6
1766,5
1767,4
1768,5
1769,4
1770,3
1771,4
1772,3
1773,2
1774,3
1775,2
1776,1
1777,2
1778,1
1779,2
1780,1
1781,0
1782,1
1783,0
1784,1
1785,0
1786,1
1787,2
1788,1
1789,2
1790,1
1791,2
1792,1
1793,2
1794,1
1795,2
1796,1
1797,2
1798,1
1799,2
1800,1
1801,2
1802,3
1803,4
1804,3
1805,4
1806,3
1807,2
1808,1
1809,2
1810,1
1811,2
1812,3
1813,4
1814,5
1815,4
1816,3
1817,2
1818,3
1819,2
1820,1
1821,2
1822,3
1823,2
1824,3
1825,2
1826,3
1827,2
1828,3
1829,2
1830,1
1831,2
1832,1
1833,2
1834,3
1835,4
1836,5
1837,6
1838,7
1839,8
1840,9
1841,10
1842,11
1843,12
1844,13
1845,14
1846,15
1847,16
1848,17
1849,18
1850,19
1851,20
1852,21
1853,22
1854,23
1855,24
1856,25
1857,26
1858,25
1859,26
1860,25
1861,26
1862,25
1863,24
1864,25
1865,24
1866,23
1867,24
1868,23
1869,22
1870,23
1871,22
1872,21
1873,22
1874,21
1875,20
1876,21
1877,20
1878,19
1879,20
1880,19
1881,18
1882,19
1883,18
1884,17
1885,18
1886,17
1887,16
1888,17
1889,16
1890,15
1891,16
1892,15
1893,14
1894,15
1895,14
1896,13
1897,14
1898,13
1899,12
1900,13
1901,12
1902,11
1903,12
1904,11
1905,10
1906,11
1907,10
1908,9
1909,10
1910,9
1911,8
1912,9
1913,8
1914,7
1915,8
1916,7
1917,6
1918,7
1919,6
1920,5
1921,6
1922,5
1923,4
1924,5
1925,4
1926,3
1927,4
1928,3
1929,2
1930,3
1931,2
1932,1
1933,2
1934,1
1935,2
1936,1
1937,2
1938,3
1939,4
1940,5
1941,6
1942,7
1943,8
1944,9
1945,10
1946,11
1947,12
1948,13
1949,14
1950,15
1951,16
1952,17
1953,18
1954,19
1955,20
1956,21
1957,22
1958,23
1959,24
1960,25
1961,26
1962,27
1963,28
1964,29
1965,30
1966,31
1967,32
1968,33
1969,34
1970,35
1971,36
1972,37
1973,38
1974,39
1975,40
1976,41
1977,42
1978,43
1979,44
1980,45
1981,46
1982,47
1983,48
1984,49
1985,50
1986,51
1987,52
1988,53
1989,54
1990,55
1991,56
1992,57
1993,58
1994,59
1995,60
1996,59
1997,60
1998,59
1999,58
2000,59
2001,58
2002,57
2003,58
2004,57
2005,56
2006,57
2007,56
2008,55
2009,56
2010,55
2011,54
2012,55
2013,54
2014,53
2015,54
2016,53
2017,52
2018,53
2019,52
2020,51
2021,52
2022,51
2023,50
2024,51
2025,50
2026,49
2027,50
2028,49
2029,48
2030,49
2031,48
2032,47
2033,48
2034,47
2035,46
2036,47
2037,46
2038,45
2039,46
2040,45
2041,44
2042,45
2043,44
2044,43
2045,44
2046,43
2047,42
2048,43
2049,42
2050,41
2051,42
2052,41
2053,40
2054,41
2055,40
2056,39
2057,40
2058,39
2059,38
2060,39
2061,38
2062,37
2063,38
2064,37
2065,36
2066,37
2067,36
2068,35
2069,36
2070,35
2071,34
2072,35
2073,34
2074,33
2075,34
2076,33
2077,32
2078,33
2079,32
2080,31
2081,32
2082,31
2083,30
2084,31
2085,30
2086,29
2087,30
2088,29
2089,28
2090,29
2091,28
2092,27
2093,28
2094,27
2095,26
2096,27
2097,26
2098,25
2099,26
2100,25
2101,24
2102,25
2103,24
2104,23
2105,24
2106,23
2107,22
2108,23
2109,22
2110,21
2111,22
2112,21
2113,20
2114,21
2115,20
2116,19
2117,20
2118,19
2119,18
2120,19
2121,18
2122,17
2123,18
2124,17
2125,16
2126,17
2127,16
2128,15
2129,16
2130,15
2131,14
2132,15
2133,14
2134,13
2135,14
2136,13
2137,12
2138,13
2139,12
2140,11
2141,12
2142,11
2143,10
2144,11
2145,10
2146,9
2147,10
2148,9
2149,8
2150,9
2151,8
2152,7
2153,8
2154,7
2155,6
2156,7
2157,6
2158,5
2159,6
2160,5
2161,4
2162,5
2163,4
2164,3
2165,4
2166,3
2167,2
2168,3
2169,2
2170,1
2171,2
2172,1
2173,2
2174,3
2175,4
2176,5
2177,6
2178,7
2179,6
2180,5
2181,4
2182,3
2183,2
2184,1
2185,0
2186,1
2187,2
2188,3
2189,4
2190,5
2191,6
2192,7
2193,8
2194,9
2195,10
2196,11
2197,12
2198,13
2199,14
2200,15
2201,16
2202,17
2203,18
2204,19
2205,20
2206,21
2207,22
2208,23
2209,24
2210,23
2211,24
2212,23
2213,22
2214,23
2215,22
2216,21
2217,22
2218,21
2219,20
2220,21
2221,20
2222,19
2223,20
2224,19
2225,18
2226,19
2227,18
2228,17
2229,18
2230,17
2231,16
2232,17
2233,16
2234,15
2235,16
2236,15
2237,14
2238,15
2239,14
2240,13
2241,14
2242,13
2243,12
2244,13
2245,12
2246,11
2247,12
2248,11
2249,10
2250,11
2251,10
2252,9
2253,10
2254,9
2255,8
2256,9
2257,8
2258,7
2259,8
2260,7
2261,6
2262,7
2263,6
2264,5
2265,6
2266,5
2267,4
2268,5
2269,4
2270,3
2271,4
2272,3
2273,2
2274,3
2275,2
2276,1
2277,2
2278,1
2279,2
2280,1
2281,2
2282,3
2283,4
2284,5
2285,6
2286,7
2287,8
2288,9
2289,8
2290,9
2291,8
2292,7
2293,8
2294,7
2295,6
2296,7
2297,6
2298,5
2299,6
2300,5
2301,4
2302,5
2303,4
2304,3
2305,4
2306,3
2307,2
2308,3
2309,2
2310,1
2311,2
2312,1
2313,2
2314,1
2315,2
2316,1
2317,2
2318,1
2319,2
2320,1
2321,2
2322,1
2323,2
2324,1
2325,2
2326,1
2327,2
2328,1
2329,2
2330,1
2331,2
2332,1
2333,2
2334,3
2335,4
2336,5
2337,6
2338,7
2339,8
2340,9
2341,10
2342,11
2343,12
2344,13
2345,14
2346,15
2347,16
2348,17
2349,18
2350,19
2351,20
2352,21
2353,22
2354,21
2355,22
2356,21
2357,22
2358,21
2359,20
2360,21
2361,20
2362,19
2363,20
2364,19
2365,18
2366,19
2367,18
2368,17
2369,18
2370,17
2371,16
2372,17
2373,16
2374,15
2375,16
2376,15
2377,14
2378,15
2379,14
2380,13
2381,14
2382,13
2383,12
2384,13
2385,12
2386,11
2387,12
2388,11
2389,10
2390,11
2391,10
2392,9
2393,10
2394,9
2395,8
2396,9
2397,8
2398,7
2399,8
2400,7
2401,6
2402,7
2403,6
2404,5
2405,6
2406,5
2407,4
2408,5
2409,4
2410,3
2411,4
2412,3
2413,2
2414,3
2415,2
2416,1
2417,2
2418,1
2419,2
2420,1
2421,2
2422,3
2423,4
2424,5
2425,6
2426,7
2427,8
2428,9
2429,10
2430,11
2431,12
2432,13
2433,14
2434,15
2435,16
2436,17
2437,18
2438,19
2439,20
2440,21
2441,22
2442,23
2443,24
2444,25
2445,26
2446,27
2447,28
2448,29
2449,30
2450,31
2451,30
2452,31
2453,30
2454,31
2455,30
2456,29
2457,30
2458,29
2459,28
2460,29
2461,28
2462,27
2463,28
2464,27
2465,26
2466,27
2467,26
2468,25
2469,26
2470,25
2471,24
2472,25
2473,24
2474,23
2475,24
2476,23
2477,22
2478,23
2479,22
2480,21
2481,22
2482,21
2483,20
2484,21
2485,20
2486,19
2487,20
2488,19
2489,18
2490,19
2491,18
2492,17
2493,18
2494,17
2495,16
2496,17
2497,16
2498,15
2499,16
2500,15
2501,14
2502,15
2503,14
2504,13
2505,14
2506,13
2507,12
2508,13
2509,12
2510,11
2511,12
2512,11
2513,10
2514,11
2515,10
2516,9
2517,10
2518,9
2519,8
2520,9
2521,8
2522,7
2523,8
2524,7
2525,6
2526,7
2527,6
2528,5
2529,6
2530,5
2531,4
2532,5
2533,4
2534,3
2535,4
2536,3
2537,2
2538,3
2539,2
2540,1
2541,2
2542,1
2543,2
2544,1
2545,2
2546,3
2547,4
2548,5
2549,6
2550,7
2551,8
2552,9
2553,10
2554,11
2555,12
2556,13
2557,14
2558,13
2559,14
2560,13
2561,14
2562,13
2563,12
2564,13
2565,12
2566,11
2567,12
2568,11
2569,10
2570,11
2571,10
2572,9
2573,10
2574,9
2575,8
2576,9
2577,8
2578,7
2579,8
2580,7
2581,6
2582,7
2583,6
2584,5
2585,6
2586,5
2587,4
2588,5
2589,4
2590,3
2591,4
2592,3
2593,2
2594,3
2595,2
2596,1
2597,2
2598,1
2599,2
2600,3
2601,4
2602,5
2603,6
2604,5
2605,6
2606,5
2607,6
2608,5
2609,6
2610,5
2611,4
2612,5
2613,4
2614,3
2615,4
2616,3
2617,2
2618,3
2619,2
2620,1
2621,2
2622,1
2623,2
2624,1
2625,2
2626,1
2627,2
2628,1
2629,2
2630,1
2631,2
2632,1
2633,2
2634,1
2635,2
2636,1
2637,2
2638,1
2639,2
2640,1
2641,2
2642,1
2643,2
2644,3
2645,4
2646,5
2647,4
2648,5
2649,4
2650,5
2651,4
2652,3
2653,4
2654,3
2655,2
2656,3
2657,2
2658,1
2659,2
2660,1
2661,2
2662,1
2663,2
2664,3
2665,4
2666,5
2667,6
2668,7
2669,8
2670,9
2671,10
2672,11
2673,12
2674,13
2675,14
2676,15
2677,16
2678,17
2679,18
2680,19
2681,18
2682,19
2683,18
2684,17
2685,18
2686,17
2687,16
2688,17
2689,16
2690,15
2691,16
2692,15
2693,14
2694,15
2695,14
2696,13
2697,14
2698,13
2699,12
2700,13
2701,12
2702,11
2703,12
2704,11
2705,10
2706,11
2707,10
2708,9
2709,10
2710,9
2711,8
2712,9
2713,8
2714,7
2715,8
2716,7
2717,6
2718,7
2719,6
2720,5
2721,6
2722,5
2723,4
2724,5
2725,4
2726,3
2727,4
2728,3
2729,2
2730,3
2731,2
2732,1
2733,2
2734,1
2735,2
2736,1
2737,0
2738,1
2739,0
2740,1
2741,0
2742,1
2743,0
2744,1
2745,0
2746,1
2747,2
2748,3
2749,4
2750,5
2751,6
2752,7
2753,8
2754,9
2755,10
2756,11
2757,12
2758,13
2759,14
2760,15
2761,16
2762,17
2763,18
2764,19
2765,20
2766,21
2767,22
2768,23
2769,24
2770,25
2771,26
2772,27
2773,28
2774,27
2775,26
2776,25
2777,24
2778,23
2779,22
2780,21
2781,20
2782,19
2783,18
2784,17
2785,16
2786,15
2787,14
2788,13
2789,12
2790,11
2791,10
2792,9
2793,10
2794,9
2795,8
2796,9
2797,8
2798,7
2799,8
2800,7
2801,6
2802,7
2803,6
2804,5
2805,6
2806,5
2807,4
2808,5
2809,4
2810,3
2811,4
2812,3
2813,2
2814,3
2815,2
2816,1
2817,2
2818,1
2819,2
2820,1
2821,2
2822,3
2823,4
2824,5
2825,6
2826,7
2827,8
2828,9
2829,10
2830,11
2831,12
2832,13
2833,14
2834,15
2835,16
2836,17
2837,18
2838,19
2839,20
2840,19
2841,20
2842,19
2843,18
2844,19
2845,18
2846,19
2847,18
2848,17
2849,18
2850,17
2851,16
2852,17
2853,16
2854,15
2855,16
2856,15
2857,14
2858,15
2859,14
2860,13
2861,14
2862,13
2863,12
2864,13
2865,12
2866,11
2867,12
2868,11
2869,10
2870,11
2871,10
2872,9
2873,10
2874,9
2875,8
2876,9
2877,8
2878,7
2879,8
2880,7
2881,6
2882,7
2883,6
2884,5
2885,6
2886,5
2887,4
2888,5
2889,4
2890,3
2891,4
2892,3
2893,2
2894,3
2895,2
2896,1
2897,2
2898,1
2899,2
2900,1
2901,2
2902,3
2903,4
2904,5
2905,6
2906,7
2907,8
2908,9
2909,10
2910,11
2911,12
2912,13
2913,14
2914,15
2915,16
2916,17
2917,18
2918,19
2919,20
2920,21
2921,22
2922,23
2923,24
2924,25
2925,24
2926,25
2927,24
2928,23
2929,24
2930,23
2931,22
2932,23
2933,22
2934,21
2935,22
2936,21
2937,20
2938,21
2939,20
2940,19
2941,20
2942,19
2943,18
2944,19
2945,18
2946,17
2947,18
2948,17
2949,16
2950,17
2951,16
2952,15
2953,16
2954,15
2955,14
2956,15
2957,14
2958,13
2959,14
2960,13
2961,12
2962,13
2963,12
2964,11
2965,12
2966,11
2967,10
2968,11
2969,10
2970,9
2971,10
2972,9
2973,8
2974,9
2975,8
2976,7
2977,8
2978,7
2979,6
2980,7
2981,6
2982,5
2983,6
2984,5
2985,4
2986,5
2987,4
2988,3
2989,4
2990,3
2991,2
2992,3
2993,2
2994,1
